ID	FK_Plant_ID	Unique_Plant_ID	PlantName	Biomass	OtherSolidFuels	LiquidFuels	NaturalGas	OtherGases	SO2	NOx	Dust
30853	32575	UK0140	Essar Oil (UK) Limited Stanlow 3 (HP Boiler House)	0	0	2934	5647	1095	1778	1001	57
30854	30836	UK0141	Shell UK Ltd Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	176.3	0	3067.3	154.8	207.8	8.1
30855	31153	UK0141	Shell UK Ltd Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	96.6	0	3108.8	104.5	222.3	4.5
30856	31495	UK0141	Shell UK Ltd Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	174	0	2633	162	192	10.7
30857	31846	UK0141	Shell UK Ltd Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	143.8	0	3406	170	195	9.9
30858	32201	UK0141	Essar Oil (UK) Limited Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	0.1	0	3406	48	151	0
30859	32576	UK0141	Essar Oil (UK) Limited Stanlow 4 Secondary Processes (Aromatics, HIV, HDS2)	0	0	0	0	2999	33	134	0
30860	30837	UK0142	Shell UK Ltd Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	3161.3	2.2	347.8	0.004
30861	31154	UK0142	Shell UK Ltd Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	3232.7	4.68	340.2	0.8
30862	31496	UK0142	Shell UK Ltd Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	2699.5	5.8	115	1.1
30863	31847	UK0142	Shell UK Ltd Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	3460	28	126	0
30864	32202	UK0142	Essar Oil (UK) Limited Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	3247.6	10	125	0
30865	32577	UK0142	Essar Oil (UK) Limited Stanlow 6 (Platformer 3/HDT3 Stack)	0	0	0	0	2597	0	103	0
30866	30838	UK0143	Shell UK Ltd Stanlow 6 (SHOP)	0	0	525.8	0	1002.7	17.3	101.4	0.004
30867	31155	UK0143	Shell UK Ltd Stanlow 6 (SHOP)	0	0	572.6	0	1023.7	19.13	106.4	0
30868	31497	UK0143	Shell UK Ltd Stanlow 6 (SHOP)	0	0	56.3	0	1117	19.5	118	0
30869	31848	UK0143	Shell UK Ltd Stanlow 6 (SHOP)	0	0	560.1	0	1095.5	25	100	0
30870	32203	UK0143	Essar Oil (UK) Limited Stanlow 6 (SHOP)	0	0	512.4	0	940.5	20	92	0
30871	32578	UK0143	Essar Oil (UK) Limited Stanlow 6 (SHOP)	0	0	559	0	1186	15	117	0
30872	29752	UK0144	Cogen	0	0	3.55338	10483.53192	515.7612	8.64	389.6	0
30873	30005	UK0144	Cogen	0	0	5.527	11216.338	915.645	7.85	422	9.67
30874	30258	UK0144	Cogen	0	0	0	8591.358	501.721	6.42	498	7.41
30875	30531	UK0144	Cogen	0	0	5.918	10866.459	701.931	9.5	682	10.2
30876	31156	UK0144	Esso Petroleum Co Cogen, Fawley	0	0	0	9215.624	865.577	60.807	371.947	0.119
30877	31498	UK0144	Esso Petroleum Co Cogen, Fawley	0	0	0	10676	430	31	184	0
30878	31849	UK0144	Esso Petroleum Co Cogen, Fawley	0	0	2	10298	616	38	177	0.1
30879	32204	UK0144	Esso Petroleum Co Cogen, Fawley	0	0	0.111	9431.281	225.582	19.8	185	0.5
30880	32579	UK0144	Esso Petroleum Co Limited Fawley Cogeneration Unit	0	0	37	9211	439	28	153	0
30881	30839	UK0145	Esso Petroleum Co Ltd Fawley Refinery (ENSR)	0	0	0	0	1436.64144	238.4	82	0.403
30882	31157	UK0145	Esso Petroleum Co Ltd Fawley Refinery (ENSR)	0	0	0	0	1160.055	88.8972552627563	50.6327197238983	0
30883	31499	UK0145	Esso Petroleum Co Ltd Fawley Refinery (ENSR)	0	0	0	0	1502.673	107.6	73.5	7.1
30884	31850	UK0145	Esso Petroleum Co Ltd Fawley Refinery (ENSR)	0	0	0	0	1673.914	295	70	12
30885	32205	UK0145	Esso Petroleum Co Limited Fawley Refinery (ENSR)	0	0	0	0	1611.349	109	71	6
30886	32580	UK0145	Esso Petroleum Co Limited Fawley Refinery (ENSR)	0	0	0	0	1511	209	60	1
30887	30840	UK0146	Esso Petroleum Co Ltd Fawley Refinery (GTGWHB)	0	0	216.88128	0	2285.17164	76.6	307	0.004
30888	31158	UK0146	Esso Petroleum Co Ltd Fawley Refinery (GTGWHB)	0	0	0	0	1411.75	71.6533721604337	249.606478504247	1.36178997175797
30889	31500	UK0146	Esso Petroleum Co Ltd Fawley Refinery (GTGWHB)	0	0	0	0	1467.982	76.8	284	0.6
30890	31851	UK0146	Esso Petroleum Co Ltd Fawley Refinery (GTGWHB)	0	0	0	0	1471.143	144	345	0
30891	32206	UK0146	Esso Petroleum Co Limited Fawley Refinery (GTGWHB)	0	0	0	0	976.922	73	320	1
30892	32581	UK0146	Esso Petroleum Co Limited Fawley Refinery (GTGWHB)	0	0	0	0	1265	80	383	1
30893	30841	UK0147	Esso Petroleum Co Ltd Fawley Refinery (PH-1)	0	0	0	0	1925.48775	81	97.5	10.71
30894	31159	UK0147	Esso Petroleum Co Ltd Fawley Refinery (PH-1)	0	0	0	0	2154.91	67.2730787603717	98.2150172999481	0.158733033063801
30895	31501	UK0147	Esso Petroleum Co Ltd Fawley Refinery (PH-1)	0	0	0	0	2152.257	13	102	0
30896	31852	UK0147	Esso Petroleum Co Ltd Fawley Refinery (PH-1)	0	0	0	0	2056.443	35	81	0
30897	32207	UK0147	Esso Petroleum Co Limited Fawley Refinery (PH-1)	0	0	0	0	2026.014	24	113	1
30898	32582	UK0147	Esso Petroleum Co Limited Fawley Refinery (PH-1)	0	0	0	0	2121	63	111	1
30899	30842	UK0148	Esso Petroleum Co Ltd Fawley Refinery (PH-2)	0	0	0	0	3394.47415	165.7	206.3	0.4
30900	31160	UK0148	Esso Petroleum Co Ltd Fawley Refinery (PH-2)	0	0	0	0	3132.457	243.497676170916	219.652809802283	1.20360311677837
30901	31502	UK0148	Esso Petroleum Co Ltd Fawley Refinery (PH-2)	0	0	0	0	3144.212	272	209	0.9
30902	31853	UK0148	Esso Petroleum Co Ltd Fawley Refinery (PH-2)	0	0	0	0	2810.233	56	226	0
30903	32208	UK0148	Esso Petroleum Co Limited Fawley Refinery (PH-2)	0	0	0	0	3094.857	116	272	0
30904	32583	UK0148	Esso Petroleum Co Limited Fawley Refinery (PH-2)	0	0	0	0	3352	113	275	1
30905	29753	UK0149	ENSR	0	0	0	0	1525.948	136	59.3	1.97
30906	30006	UK0149	ENSR	0	0	0	0	1505.145	191.6	60.1	1.94
30907	30259	UK0149	ENSR	0	0	0	0	1464.735	197.9	65.6	1.89
30908	30532	UK0149	ENSR	0	0	0	0	1323.281	204.6	42.4	1.71
30909	30843	UK0149	Esso Petroleum Co Ltd Fawley Refinery (PS-2)	0	0	1764.81991	0	2383.76976	388.6	137.2	5.4
30910	31161	UK0149	Esso Petroleum Co Ltd Fawley Refinery (PS-2)	0	0	529.174	0	1667.558	329.179880411247	112.737009960255	4.56229031431999
30911	31503	UK0149	Esso Petroleum Co Ltd Fawley Refinery (PS-2)	0	0	555.487	0	1622.253	485	176	1.5
30912	31854	UK0149	Esso Petroleum Co Ltd Fawley Refinery (PS-2)	0	0	496.128	0	1503.967	326	116	0.9
30913	32209	UK0149	Esso Petroleum Co Limited Fawley Refinery (PS-2)	0	0	361.037	0	1149.206	212	99	1
30914	32584	UK0149	Esso Petroleum Co Limited Fawley Refinery (PS-2)	0	0	0	0	0	0	0	0
30915	30844	UK0150	Esso Petroleum Co Ltd Fawley Refinery (PS/PV-1)	0	0	0	0	1981.55904	407	131.8	2.3
30916	31162	UK0150	Esso Petroleum Co Ltd Fawley Refinery (PS/PV-1)	0	0	0	0	1766.548	205.728999497654	114.431450916161	0.00013930707524976
30917	31504	UK0150	Esso Petroleum Co Ltd Fawley Refinery (PS/PV-1)	0	0	0	0	1811.132	292	110	0
30918	31855	UK0150	Esso Petroleum Co Ltd Fawley Refinery (PS/PV-1)	0	0	0	0	1456.666	139	101	0
30919	32210	UK0150	Esso Petroleum Co Limited Fawley Refinery (PS/PV-1)	0	0	0	0	1851.321	246	107	0
30920	32585	UK0150	Esso Petroleum Co Limited Fawley Refinery (PS/PV-1)	0	0	0	0	1983	875	95	1
30921	30845	UK0151	Esso Petroleum Co Ltd Fawley Refinery (PS/PV3)	0	0	2829.66208	0	2512.51312	2162.2	781.6	24.9
30922	31163	UK0151	Esso Petroleum Co Ltd Fawley Refinery (PS/PV3)	0	0	1934.888	0	3329.255	1866.43843615578	869.925836880631	15.3272737854555
30923	31505	UK0151	Esso Petroleum Co Ltd Fawley Refinery (PS/PV3)	0	0	1760.507	0	3631.103	1519	704	22
30924	31856	UK0151	Esso Petroleum Co Ltd Fawley Refinery (PS/PV3)	0	0	1676.866	0	3437.496	1603	696	58
30925	32211	UK0151	Esso Petroleum Co Limited Fawley Refinery (PS/PV3)	0	0	1461.342	0	3698.037	1666	736	107
30926	32586	UK0151	Esso Petroleum Co Limited Fawley Refinery (PS/PV3)	0	0	900	0	4748	1336	664	87
30927	30846	UK0152	Esso Petroleum Co Ltd Fawley Refinery (SP4)	0	0	3551.09249	0	4443.723	5411.78479226011	1433.9887704134	84.6
30928	31164	UK0152	Esso Petroleum Co Ltd Fawley Refinery (SP4)	0	0	4644.288	0	5439.897	3965.45315313545	1284.98923091234	4.0792109406229
30929	31506	UK0152	Esso Petroleum Co Ltd Fawley Refinery (SP4)	0	0	3786.25	0	5984.953	2850	1029	5
30930	31857	UK0152	Esso Petroleum Co Ltd Fawley Refinery (SP4)	0	0	2779.576	0	6654.201	2876	941	4
30931	32212	UK0152	Esso Petroleum Co Limited Fawley Refinery (SP4)	0	0	3175.294	0	7061.115	2948	912	55
30932	32587	UK0152	Esso Petroleum Co Limited Fawley Refinery (SP4)	0	0	2277	0	7203	1406	853	74
30933	30533	UK0153	Ethylene Plant A	0	0	233.333	0	323.414	7.8	104	2.6
30934	30847	UK0153	Ethylene Plant A	0	0	331.412	0	224.115	9.4	29.2	2.4
30935	31165	UK0153	Ethylene Plant A	0	0	257.476231128143	0	297.034806253549	9.1	26.9	0.6
30936	31507	UK0153	Ethylene Plant A	0	0	29.3	0	347.1	7	57	0.9
30937	31858	UK0153	Ethylene Plant A	0	0	368.8	0	319.8	6	45	0.8
30938	32213	UK0153	Ethylene Plant A	0	0	410.8	0	224.3	6	42	1.4
30939	32588	UK0153	Ethylene Plant A	0	0	168	0	272	7.3	54.4	0.4
30940	30534	UK0154	Ethylene Plant B	0	0	304.419	0	297.535	7.8	99	2.6
30941	30848	UK0154	Ethylene Plant B	0	0	167.194	0	339.454	9.4	38.2	2.4
30942	31166	UK0154	Ethylene Plant B	0	0	178.858337354819	0	351.503356082189	9.1	29.2	0.6
30943	31508	UK0154	Ethylene Plant B	0	0	342.5	0	345.3	7	41	0.9
30944	31859	UK0154	Ethylene Plant B	0	0	114.7	0	375.2	6	59	0.8
30945	32214	UK0154	Ethylene Plant B	0	0	0.1	0	419.9	6	53	1.4
30946	32589	UK0154	Ethylene Plant B	0	0	168	0	408	7.3	60.4	0.4
30947	30535	UK0155	Ethylene Plant C	0	0	33.988	0	404.821	7.8	121	2.6
30948	30849	UK0155	Ethylene Plant C	0	0	108.467	0	331.71	9.4	33.9	2.4
30949	31167	UK0155	Ethylene Plant C	0	0	10.7430895093242	0	409.662388391674	9.1	31.1	0.6
30950	31509	UK0155	Ethylene Plant C	0	0	48.2	0	426	7	54	0.9
30951	31860	UK0155	Ethylene Plant C	0	0	136	0	350.6	6	56	0.8
30952	32215	UK0155	Ethylene Plant C	0	0	0	0	294.9	6	52	1.4
30953	32590	UK0155	Ethylene Plant C	0	0	43	0	271	7.3	56.2	0.4
30954	29754	UK0156	Exeter OCGT	0	0	0	165.38691	0	8.5	5.08	0
30955	30007	UK0156	Exeter OCGT	0	0	0	166.21517	0	7.23	5.29	0
30956	30260	UK0156	Exeter OCGT	0	0	0	282.431	0	13.43	10.89	0
30957	30536	UK0156	Exeter OCGT	0	0	0	34.643	0	16.26	10.56	0
30958	30850	UK0156	Exeter OCGT Exeter Power Ltd, Exeter	0	0	0	442.001	0	20.99	17.28	0
30959	31168	UK0156	Exeter OCGT Exeter Power Ltd, Exeter	0	0	0	202.695	0	0	8.08	0
30960	31510	UK0156	Exeter OCGT Exeter Power Ltd, Exeter	0	0	0	146	0	0	5	0
30961	31861	UK0156	Exeter OCGT Exeter Power Ltd, Exeter	0	0	0	110	0	0	3.9	0
30962	32216	UK0156	Exeter OCGT Exeter Power Limited, Exeter	0	0	0	80.2	0	0	2.84	0
30963	32591	UK0156	Exeter OCGT Exeter Power Limited, Exeter	0	0	0	176	0	0	7	0
30964	29755	UK0157	Boilers [pre-1987 small boilers now caught by common stack LCP defn]	0	0	358.25631492096	2579.1137486208	0	1.25	13.9	0.03
30965	30008	UK0157	Boilers [pre-1987 small boilers now caught by common stack LCP defn]	0	0	0.255	246.931	0	0	18	0
30966	30261	UK0157	Boilers [pre-1987 small boilers now caught by common stack LCP defn]	0	0	0.64108176	234.9108	0	2	18	0
30967	30537	UK0157	Boilers [pre-1987 small boilers now caught by common stack LCP defn]	0	0	0.436	227.473	0	0.09	18.2	0
30968	30851	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	0.037	25.632	0	53	23.7	0
30969	31169	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	12	242	0	0.007	25	0
30970	31511	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	0	285.019	0	0.171	21.917	0
30971	31862	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	0	232	0	0.007	18	0
30972	32217	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	0	225.236	0	0	17.415	0
30973	32592	UK0157	Ford Engine Plant, Bridgend Boilers	0	0	0	220	0	0	10	0
30974	29756	UK0158	Boilerhouse	0	0	3.179	785.065	0	2.7	39.5	0.48
30975	30009	UK0158	Boilerhouse	0	0	1.526	691.934	0	0.45	25.364	0.218
30976	30262	UK0158	Boilerhouse	0	0	0.605	696.8	0	0.37	28.85	0.24
30977	30538	UK0158	Boilerhouse	0	0	0.772	768.097	0	0.624	33.77	0.219
30978	30852	UK0158	Ford Motor Co Ltd Main Site, Dagenham	0	0	0	754.237	0	1.2	35.084	0.24
30979	31170	UK0158	Ford Motor Co Ltd Main Site, Dagenham	0	0	0.691	600.112	0	0.1227	26.8848	0.993
30980	31512	UK0158	Ford Motor Co Ltd Main Site, Dagenham	0	0	1.4256	774.718	0	0.230288	27.7053	0.8349
30981	31863	UK0158	Ford Motor Co Ltd Main Site, Dagenham	0	0	0	450	0	0.1591583202	22.6277	0.41643
30982	32218	UK0158	Ford Motor Co Limited Main Site, Dagenham	0	0	0.9	481.2	0	0.1	23.8	0.4
30983	32593	UK0158	Ford Motor Co Limited Main Site, Dagenham	0	0	0	648	0	0	23	1
30984	29757	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1444.24276363636	0	82.8	0
30985	30010	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1116.32290909091	0	64	0
30986	30263	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1334.35472727273	0	76.5	0
30987	30539	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1057.762	0.012	438	0
30988	30853	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1516.373	2	67	2
30989	31171	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1582	0.805	67.196	0.668
30990	31513	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1556	1.643	62.17	1.074
30991	31864	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1391	0.591	49.355	0.124
30992	32219	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1520.4	0.65	72.85	0.13
30993	32594	UK0159	G4 Ethylene WF 4 A & B	0	0	0	0	1521.5	0.65	75.7	0.1
30994	29758	UK0160	G4 Ethylene WF 5	0	0	0	0	627.931636363636	0	36	0
30995	30011	UK0160	G4 Ethylene WF 5	0	0	0	0	744.796690909091	0	42.7	0
30996	30264	UK0160	G4 Ethylene WF 5	0	0	0	0	600.023563636363	0	34.4	0
30997	30540	UK0160	G4 Ethylene WF 5	0	0	0	0	641.071	0.002	89	0
30998	30854	UK0160	G4 Ethylene WF 5	0	0	0	0	850.205	6	53	1
30999	31172	UK0160	G4 Ethylene WF 5	0	0	0	0	923	0.761	53.816	0.311
31000	31514	UK0160	G4 Ethylene WF 5	0	0	0	0	813	0.796	43.672	0.429
31001	31865	UK0160	G4 Ethylene WF 5	0	0	0	0	842	0.358	42.892	0.082
31002	32220	UK0160	G4 Ethylene WF 5	0	0	0	0	317.1	0.13	16.2	0.02
31003	32595	UK0160	G4 Ethylene WF 5	0	0	0	0	828.7	0.35	48.2	0.05
31004	31173	UK0161	GDF Suez Stack A1-A4	0	0	0	29449.2180852553	0	0	2455.5	0
31005	31515	UK0161	GDF Suez Stack A1-A4	0	0	0	22126	0	0.243	1980	17
31006	31866	UK0161	GDF Suez Stack A1-A4	0	0	0	0	0	0	0	0
31007	32221	UK0161	GDF Suez Stack A1-A4	0	0	0	0	0	0	0	0
31008	32596	UK0161	GDF Suez Stack A1-A4	0	0	0	0	0	0	0	0
31009	31174	UK0162	GDF Suez Stack A10	0	0	0	1117.76303219132	0	0	93.2	0
31010	31516	UK0162	GDF Suez Stack A10	0	0	0	2368	0	0.026	33.67	1.87
31011	31867	UK0162	GDF Suez Stack A10	0	0	0	47	0	0	8	0
31012	32222	UK0162	GDF Suez Stack A10	0	0	0	68	0	0	5	0
31013	32597	UK0162	GDF Suez Stack A10	0	0	0	0	0	0	0	0
31014	31175	UK0163	GDF Suez Stack A5-A8	0	0	0	28558.1258825534	0	0	2381.2	0
31015	31517	UK0163	GDF Suez Stack A5-A8	0	0	0	22162	0	0.244	2038	17.5
31016	31868	UK0163	GDF Suez Stack A5-A8	0	0	0	0	0	0	0	0
31017	32223	UK0163	GDF Suez Stack A5-A8	0	0	0	0	0	0	0	0
31018	32598	UK0163	GDF Suez Stack A5-A8	0	0	0	0	0	0	0	0
31019	32599	UK0164	Gas Turbine	0	0	0	23048	0	88	587	20
31020	32224	UK0165	Gas Turbine 1	0	0	1.59	0	31.67	0.19	4.7	0
31021	32600	UK0165	Gas Turbine 1	0	0	102	0	626	4.36	114	0
31022	32225	UK0166	Gas Turbine 2	0	0	64.02	0	1271.42	7.44	188.48	0
31023	32601	UK0166	Gas Turbine 2	0	0	79.9	0	149	14	154	0
31024	32226	UK0167	Gas Turbine 3	0	0	67.07	0	1332.02	7.8	197.46	0
31025	32602	UK0167	Gas Turbine 3	0	0	229	0	145	13.5	172	0
31026	32227	UK0168	Gas Turbine 4	0	0	29	0	575.96	3.37	85.38	0
31027	32603	UK0168	Gas Turbine 4	0	0	0.69	0	3.38	0.09	4.36	0
31028	29759	UK0169	GT (A1)	0	0	0	524.504	0	1.5	124.9	4.6
31029	30012	UK0169	GT (A1)	0	0	0	5029.03	0	1.48	124.41	0
31030	30265	UK0169	GT (A1)	0	0	15.379	4346.719	0	1.19	87.423	3.87
31031	30541	UK0169	GT (A1)	0	0	5.15	4748.377	0	2.063	94.655	4.216
31032	30855	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	4961.914	0	2.022	108.487	4.382
31033	31176	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	3833	0	0.83	72.68	3.392
31034	31518	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	3789	0	0.77	67	2.649
31035	31869	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	2134	0	0	56	2
31036	32228	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	496	0	0	11	0
31037	32604	UK0169	Gaz de France, Deeside, Flintshire GT (A1)	0	0	0	0	0	0	0	0
31038	29760	UK0170	GT  (A2)	0	0	0	5112.319	0	1.5	121.8	4.5
31039	30013	UK0170	GT  (A2)	0	0	1.514	4556.105	0	1.34	99.84	0
31040	30266	UK0170	GT  (A2)	0	0	10.238	4345.04	0	1.17	83.132	3.86
31041	30542	UK0170	GT  (A2)	0	0	8.581	4313.842	0	1.892	96.48	3.834
31042	30856	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0.523	4567.121	0	1.874	100.747	4.056
31043	31177	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0	3953	0	0.86	58.87	3.501
31044	31519	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0	3997	0	0.807	54.348	2.777
31045	31870	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0	2134	0	0	45	2
31046	32229	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0	493	0	0	13	0
31047	32605	UK0170	Gaz de France, Deeside, Flintshire GT (A2)	0	0	0	0	0	0	0	0
31048	30543	UK0171	Grangemouth CHP	0	0	0	13696.691	287.044	0.884	374.7	0
31049	30857	UK0171	Grangemouth CHP	0	0	0	12470.489	84.115	0.453	378.5	0.002
31050	31178	UK0171	Grangemouth CHP	0	0	0	14264.613	176.996	0.783	410.67	0.01
31051	31520	UK0171	Grangemouth CHP	0	0	0	13935.768	2504.34	1.57	412.4	0.01
31052	31871	UK0171	Grangemouth CHP	0	0	0	14409	310	0.4	400	0.01
31053	32230	UK0171	Grangemouth CHP	0	0	0	11533.86	300.09	0.7	350.7	0
31054	32606	UK0171	Grangemouth CHP	0	0	0	11981	258.2	1	336	0
31055	29761	UK0172	Crude Oil Unit Furnance	0	0	1858.6002	0	215.142	405	381	32
31056	30014	UK0172	Crude Oil Unit Furnance	0	0	1652.811	0	350.375	366	311	33
31057	30267	UK0172	Crude Oil Unit Furnance	0	0	1357.485	0	332.173	309	273	5.87
31058	30544	UK0172	Crude Oil Unit Furnace	0	0	1251.421	0	770.112	301	284	6.55
31059	30858	UK0172	Petroplus Refining UK Ltd North Tees Refinery	0	0	1051.75031	0	544.20642	280.26	278.58	7.9
31060	31179	UK0172	Petroplus Refining UK Ltd North Tees Refinery	0	0	189.6838	0	144.71756	46.5	45.6	0.849
31061	31521	UK0172	Petroplus Refining UK Ltd North Tees Refinery	0	0	0	0	0	0	0	0
31062	31872	UK0172	Petroplus Refining UK Ltd North Tees Refinery	0	0	0	0	0	0	0	0
31063	32231	UK0172	Greenergy Terminals Limited North Tees Refinery & Road Rail Terminal								
31064	32607	UK0172	Greenergy Terminals Limited North Tees Refinery & Road Rail Terminal								
31065	32232	UK0173	HJ Heinz Wigan	0	0	0	777	0	0	8	0
31066	32608	UK0173	HJ Heinz Wigan	0	0	0	751	0	0	10	0
31067	29762	UK0174	Heartlands Power Ltd	0	0	0	339.123	0	17	13	0
31068	30015	UK0174	Heartlands Power Ltd	0	0	0	460.74	0	21.8	17.5	0
31069	30268	UK0174	Heartlands Power Ltd	0	0	0	518.661	0	24.6	20.8	0
31070	30545	UK0174	Heartlands Power Ltd	0	0	0	105.76	0	50.12392	42.4779	0
31071	30859	UK0174	Heartlands Power Ltd Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	1742	0	4.4	42.4779	0
31072	31180	UK0174	Heartlands Power Ltd Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	459	0	0.6	18.4	0
31073	31522	UK0174	Heartlands Power Ltd Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	216	0	12.155	8.682	0
31074	31873	UK0174	Heartlands Power Ltd Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	181	0	9	7	0
31075	32233	UK0174	Heartlands Power Limited Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	163	0	8	6	0
31076	32609	UK0174	Heartlands Power Limited Fort Parkway, Heartlands, Birmingham, B24 9QT	0	0	0	348	0	0	14	0
31077	29763	UK0175	Boilers, Stack 1, Humber Energy Power Station)	0	0	21.907	1846.0456	0	10.07	84.6	0
31078	30016	UK0175	Boilers, Stack 1, Humber Energy Power Station)	0	0	88.388	1225.228	0	41.6	78	0
31079	30269	UK0175	Boilers, Stack 1, Humber Energy Power Station)	0	0	1.814	984.067	0	20	69	0
31080	30546	UK0175	LCP A1	0	0	1.52	1407.275	0	1	6	0
31081	30860	UK0175	Humber Energy Limited Grimsby Chimney 1	0	0	0	1496.09	0	0.226829	57.69	0.001
31082	31181	UK0175	Humber Energy Limited Grimsby Chimney 1	0	0	0	1528	0	0.45324	58.649202	0
31083	31523	UK0175	Humber Energy Limited Grimsby Chimney 1	0	0	0	1496.2658	0	0.100954	62.65138	0
31084	31874	UK0175	Humber Energy Limited Grimsby Chimney 1	0	0	0.3	1819.242	0	0.00702	64.146847	0
31085	32234	UK0175	Humber Energy Limited Grimsby Chimney 1	0	0	0.78	1744.913	0	0.038	59.5066	0
31086	32610	UK0175	Cofely Industrial Energy Services Limited  Grimsby Chimney 1	0	0	0	1644	0	0	55	0
31087	29764	UK0176	Boilers, Stack 2, Humber Energy Power Station)	0	0	85.051	1280.93	0	402.7	141.27	0
31088	30017	UK0176	Boilers, Stack 2, Humber Energy Power Station)	0	0	343.155	850.158	0	162	137	0
31089	30270	UK0176	Boilers, Stack 2, Humber Energy Power Station)	0	0	7.044	682.822	0	78.5	46.1	0
31090	30547	UK0176	LCP A2	0	0	1.312	1214.345	0	1	5	0
31091	30861	UK0176	Humber Energy Limited Grimsby Chimney 2	0	0	0	1058.64	0	1.5	68.11	0.001
31092	31182	UK0176	Humber Energy Limited Grimsby Chimney 2	0	0	0	899	0	0.996776	38.000006	0
31093	31524	UK0176	Humber Energy Limited Grimsby Chimney 2	0	0	0	991	0	0.367646	41.193579	0
31094	31875	UK0176	Humber Energy Limited Grimsby Chimney 2	0	0	0	689.69	0	0.041432	39.109922	0
31095	32235	UK0176	Humber Energy Limited Grimsby Chimney 2	0	0	0	490.153	0	0	39.1579	0
31096	32611	UK0176	Cofely Industrial Energy Services Limited  Grimsby Chimney 2	0	0	0	468	0	0	38	0
31097	29765	UK0177	NT Compression (2 GTs)	0	0	0	239.582	0	0.7	141.11	0
31098	30018	UK0177	NT Compression (2 GTs)	0	0	0	2538.497	0	0.66	144.42	0
31099	30271	UK0177	NT Compression (2 GTs)	0	0	0	2578.126	0	0.75	186.4	0
31100	30548	UK0177	NT Compression (2 GTs)	0	0	0	1112.989	0	0.409	107.652	0
31101	30862	UK0177	Hydrocarbon Resources Ltd, Barrow Gas Terminals NT Compression (2 GTs)	0	0	0	1461.7	0	0.5	134.1	0
31102	31183	UK0177	Hydrocarbon Resources Ltd, Barrow Gas Terminals NT Compression (2 GTs)	0	0	0	1229	0	0.4	105.7	0
31103	31525	UK0177	Hydrocarbon Resources Ltd, Barrow Gas Terminals NT Compression (2 GTs)	0	0	0	1254	0	0.4	115.4	0
31104	31876	UK0177	Hydrocarbon Resources Ltd, Barrow Gas Terminals NT Compression (2 GTs)	0	0	0	1165.288	0	1.9	99.4	0
31105	32236	UK0177	Hydrocarbon Resources Limited, Barrow Gas Terminals NT Compression (2 GTs)	0	0	0	1191	0	0	103	0
31106	32612	UK0177	Hydrocarbon Resources Limited Barrow Gas Terminals NT Compression (1 Gas Turbine)	0	0	0	1338	0	0	120	0
31107	30863	UK0178	Hydrocarbon Resources Ltd, Barrow Gas Terminals SMO Compression (2 GTs)	0	0	0	1545.2	0	0.49	263.8	0
31108	31184	UK0178	Hydrocarbon Resources Ltd, Barrow Gas Terminals SMO Compression (2 GTs)	0	0	0	248	0	0.1	12.2	0
31109	31526	UK0178	Hydrocarbon Resources Ltd, Barrow Gas Terminals SMO Compression (2 GTs)	0	0	0	634	0	0.2	31.8	0
