NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
THAMMINAPATNAM TPP,IND0000433,300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,1380.61,
THIROT,IND0000434,4.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Hydro,,,,,,,,
TILLARI,IND0000435,60.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1986,Hydro,,,,,,,113.2907,
TILLAYA,IND0000436,4.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1953,Hydro,,,,,,,,
TIRORA TPP,IND0000437,3300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,15501.0,
TITAGARH,IND0000438,240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1983,Coal,Oil,,,,,,1542.27,
TORANGALLU EXT,IND0000439,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Coal,Oil,,,,,,4735.13,
TORANGALLU IMP,IND0000440,260.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Cogeneration,Coal,Oil,,,,,2074.31,
TORR POWER SAB.,IND0000441,400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1985,Coal,Oil,,,,,,2720.0,
TROMBAY,IND0000442,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Oil,Gas,,,,,,770.18,
TROMBAY GT,IND0000443,180.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Gas,,,,,,,1119.27,
TROMBAY_Coal,IND0000444,750.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Coal,Oil,,,,,,3797.0,
TROMBAY_Oil,IND0000445,150.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1965,Oil,Gas,,,,,,0.0,
TUTICORIN,IND0000446,1050.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Coal,Oil,,,,,,7043.329,
TUTICORIN JV,IND0000448,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2015,Coal,Oil,,,,,,6.34865,
TUTICORIN- IND BARATH,IND0000447,300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,1262.6,
U.B.D.C. ST.-I& II,IND0000449,91.35,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1981,Hydro,,,,,,,381.95860999999996,
U.ROGNICHU,IND0000450,8.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,,
UDUPI TPP,IND0000451,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,6020.85,
UJJAINI,IND0000452,12.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Hydro,,,,,,,,
UKAI LBC,IND0000453,5.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1987,Hydro,,,,,,,,
UKAI_Coal,IND0000454,1350.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Coal,Oil,,,,,,6105.916,
UKAI_Hydro,IND0000455,300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1974,Hydro,,,,,,,687.17685,
UMIAM I II &IV,IND0000456,114.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1980,Hydro,,,,,,,251.94395,
UMTRU,IND0000457,11.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1957,Hydro,,,,,,,,
UNCHAHAR,IND0000458,1050.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Coal,Oil,,,,,,6925.0,
UPPAR INDRAVATI,IND0000459,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,2682.94785,
UPPER KOLAB,IND0000460,320.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Hydro,,,,,,,730.8076,
UPPER SILERU I&II,IND0000461,240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1981,Hydro,,,,,,,519.85765,
UPPER SINDH I& II,IND0000462,127.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Hydro,,,,,,,301.8034,
URAN GT,IND0000463,672.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Gas,,,,,,,3393.009,
URI,IND0000464,480.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Hydro,,,,,,,3061.2369,
URI -II,IND0000465,240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Hydro,,,,,,,1182.2391,
URUMI,IND0000466,3.75,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Hydro,,,,,,,,
UTRAN CCCP EXT,IND0000467,374.571,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Gas,,,,,,,129.215,
UTRAN GT,IND0000468,135.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Gas,,,,,,,0.0,
UTRAULA TPP,IND0000469,90.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,485.62,
VAIGAI DAM,IND0000470,13.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Hydro,,,,,,,,
VAITARNA,IND0000471,60.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1976,Hydro,,,,,,,202.80089999999998,
VALANTHARVI GT,IND0000472,52.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2005,Gas,,,,,,,386.916,
VALLUR ntpc/ntecl,IND0000473,1500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,5337.31,
VALUTHUR GT,IND0000474,186.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2005,Gas,,,,,,,1014.8,
VARAHI,IND0000475,460.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,1313.86765,
VATWA TORR,IND0000476,100.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Oil,Gas,,,,,,0.0,
VEMAGIRI CCCP,IND0000477,388.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Gas,,,,,,,0.0,
VIJAYWADA,IND0000478,1260.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1987,Coal,Oil,,,,,,8197.97,
VIJAYWADA TPP-IV,IND0000479,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Coal,Oil,,,,,,3429.3,
VIJESWARAN GT,IND0000480,272.3,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Gas,,,,,,,638.9885,
VINDH_CHAL STPS,IND0000481,4260.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Coal,Oil,,,,,,27594.0,
VIR,IND0000482,9.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1975,Hydro,,,,,,,,
VISHNU PRAYAG,IND0000483,400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Hydro,,,,,,,1806.8603,
WANAKBORI,IND0000484,1470.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1986,Coal,Oil,,,,,,6753.87,
WARDHA WARORA,IND0000485,540.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,1045.82,
WARNA,IND0000486,16.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,,
WY.CANAL A -D,IND0000487,62.4,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Hydro,,,,,,,184.4531,
YAMUNANAGAR TPP,IND0000488,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Coal,Oil,,,,,,3194.35982,
YELHANKA (DG),IND0000489,127.92,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Oil,,,,,,,0.0,
