name,wri_idnr,capacity_mw,fuel,country,owner,source,latitude,longitude
Asen,50WP00000000871H,11.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
LBAR-G,48WSTN000LBAR-G1,17.0,Oil,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Karsto,50WP00000000398H,43.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE DI SCANDALE,26WIMPI-S18SCNDX,826.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KW Oberhasli AG (KWO),12W-0000000031-O,986.0,Hydro,CH,Swissgrid,https://transparency.entsoe.eu/api?,0.0,0.0
Kirkenes,50WP000000003508,4.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Tuggen,46WPU0000000041V,105.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Uvdal 1,50WP000000007884,92.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PVENT2,18WPVENT2--12342,414.0,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
LICODIA EUBEA,26WIMPI-S19LECDD,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BOFFALORA,26WIMPI-S03SBNFX,88.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Tjeldbergodden,50WP00000000740W,25.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
VILLA S.MARIA,26WIMPI-S13VSLLB,60.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CALLARI,26WIMPI-S19CLLA9,36.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Pergen 1,49W000000000092P,130.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
Mosvik,50WP00000000475P,37.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
NUOVA LARDERELLO,26WIMPI-S09NLVR8,17.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Oljusjoen,50WP00000000840S,48.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Linnvasselv,50WP00000000419Z,25.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CET SERVOLA,26WIMPI-S06ECLTM,170.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SOTORIBE 4,18W18WSRI4--123V,426.0,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Gausbu,50WP00000000208B,7.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
EPC1_______,27W-PU-EPC1----Y,916.0,Coal,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Aurland3,50WP00000000023N,290.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Lio,50WP00000000420D,40.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Klosterf,50WP000000003613,10.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Jossang kraftv.,50WP000000003346,36.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ABOÑO 1,18WABO1-12345-0X,341.7,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
IMPIANTO EOLICO DI MARINEO,26WIMPI-S19IEDP1,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
FRANCIOSA2,26WIMPI-R16CRSTQ,11.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GERSTHEIM,17W100P100P0310U,140.5,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Bjolvo,50WP00000000052G,103.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BRINDISI SUD CE,26WIMPI-S16BSCRY,2420.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CAKIL,48WSTN0000CAKILT,61.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Crestuma,16WCRESTUM-----6,117.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
Laterza Wind_Farm,26WIMPI-0606819Q,14.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Biogen Chivasso,26WIMPI-0543164A,16.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Eolico Paliani,26WIMPI-0604331T,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KREMASTA,29WYISKREMASTONE,437.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
Włocławek,19W000000000004M,156.0,Hydro,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Pocinho,16WPOCINHO-----S,186.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
Havoygavlen,50WP000000002560,40.0,Wind,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Sundal,50WP00000000686C,4.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Impianto eolico di Portoscuso,26WIMPI-01473496,89.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CORFINO,26WIMPI-S09CRFNL,15.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Sauda,50WP000000006043,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Steinsvik,50WP00000000668E,8.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Seterkraft,50WP000000006132,4.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Staffi,50WP00000000659F,4.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SESTO SAN GIOVANNI,26WIMPI-S03SSSN8,111.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HKW Altbach/Deizisau,11WD4AL1KU1-S--E,1022.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Steinaga,50WP00000000669C,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SICET,26WIMPI-S05SCTIU,18.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GNF GALCOS,18WUFGC--1234-00,386.9,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Skibotn,50WP00000000626U,75.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GUILLENA B,18WGUIB-12345-0Q,225.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Tunnsjo,50WP00000000762M,30.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GEROSA,26WIMPI-S11GRSEL,14.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BUGEY 5,17W100P100P01849,880.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Svabo,50WP00000000691J,8.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Vuosaari,44W-T-YT-000013J,480.0,Gas,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
BUSSOLENGO,26WIMPI-S05BMSSL,47.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CAIRO MONTENOTTE,26WIMPI-S07CCRNK,7.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GOGLIO,26WIMZI-S01GGLO0,36.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Eesti Elektrijaam,38W-MT--EEJ----3,1369.0,Oil,EE,Elering,https://transparency.entsoe.eu/api?,0.0,0.0
Diemen,49W0000000000431,684.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
SORA,26WIMPI-S12SDSY8,42.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Oksebotn,50WP000000005322,14.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Giskemo,50WP00000000210O,5.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),26WIMPI-S03CDTL1,800.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CA DEL BUE,26WIMPI-S05CABMG,38.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BAGE,48WSTN00000BAGE8,552.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Buddusò e Alà dei Sardi,26WIMPI-0111491E,138.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
RATINO,26WIMPI-S16CSSCB,421.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Trengereid,50WP00000000753N,3.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE DI MALPENSA,26WIMPI-S03SMLPC,80.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MVL380 CR10,49W000000000078J,736.0,Coal,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
Forsland,50WP000000001807,7.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
AVENTINO 1,26WIMPI-S13A1VN5,8.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Whitegate Prod,47W000000000158E,435.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
TANAGRO,26WIMPI-S15TNGRW,18.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
DAMPIERRE 2,17W100P100P0204T,890.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
ALMARAZ 2,18WALZ2-12345-04,1005.8,Nuclear,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Olden (Oldå og Långså),46WPU0000000106T,112.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Finnfjordbotn,50WP000000001661,43.4,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
DNGB,48WSTN00000DNGBQ,1320.0,Nuclear,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
SISTERON,17W100P100P02942,214.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
IVPC4 BISACCIA,26WIMPI-S15IBVPK,30.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Nebrodi Nord,26WIMPI-0303396R,23.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
VILLA RINALDI,26WIMPI-S06VRLL4,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BORDOGNA,26WIMPI-S03BRDG8,48.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vemundsbotn,50WP00000000808O,45.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ROCCA FICUZZA,26WIMPI-S19RFCZ9,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Dalsfoss,50WP00000000106J,7.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
NHOYW,48WSTN0000NHOYWR,60.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Amagervaerket,45V000000000012C,330.0,Coal,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
EDOLO,26WIMPI-S03EDLO9,950.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ofoten,50WP00000000528U,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
S.ANTONIO,26WIMPI-S04SNTNJ,72.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CRUAS 1,17W100P100P0199X,915.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
CHAMPAGNE2,26WIMPI-S02CHMGM,29.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ENH-FEC-GR,18WEBRFEN-123-0T,1870.7,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Oskarshamn 3,46WPU0000000061P,1400.0,Nuclear,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
MATISSE,26WIMPI-0493347G,39.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PSW Goldisthal,11WD8GOLD1H----6,1060.0,Hydro,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Eidefossen,50WP00000000124H,13.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kegums HPP,43W-KEG-HPP----I,240.0,Hydro,LV,AUGSTSPRIEGUMA,https://transparency.entsoe.eu/api?,0.0,0.0
STRATOS1,29WYISSTRATOU-IV,150.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
MAZZUNNO,26WIMPI-S03ATMN1,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Sun Energy and Partners,26WIMPI-01128175,24.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Smestad,50WP00000000646O,1.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
COLLAUDOLR2,26WIMPI-0604525G,100.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TERMOLI 2,26WIMPI-S14CTYT4,13.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TAVERNA LA STORTA NORD,26WIMPI-S16TLSVR,18.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
VOLTURNO 1,26WIMPI-S14V1LTN,23.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PEDESINA,26WIMPI-S03PDSN9,12.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
FOSSA DEL LUPO,26WIMPI-01161911,97.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
S.GIACOMO,26WIMPI-S13S2GCF,490.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PONTE MARM,26WIMPI-S01PMNTP,16.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KW Boxberg,11WD8BOXB1L----J,2484.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
EPC2_______,27W-PU-EPC2----S,821.0,Gas,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Rod,50WP00000000581Q,23.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GIUNCHETTO,26WIMPI-S19GNCHV,29.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Rognfossen-Evang,50WP00000000576J,6.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Saudebotn,50WPI00000006065,3.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
VITRY 4,17W100P100P0242L,250.0,Coal,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Rya KVV ,46WPU0000000062N,250.0,Gas,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Norddalen,50WP000000005128,9.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Maggia (OFIMA),12W-0000000925-8,547.0,Hydro,CH,Swissgrid,https://transparency.entsoe.eu/api?,0.0,0.0
ETI1_______,27W-PU-ETI1----Y,144.0,Coal,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
PORCHEVILLE 1,17W100P100P0251K,585.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Melkoya,50WP00000000456T,230.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Älvkarleby,46WPU0000000053O,125.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Porjus,46WPU0000000028N,440.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Sagevikelv,50WP00000000596D,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Aughinish Alumnia(Sealrock),47W000000000157G,170.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
Vinkelfallet,50WP00000000823S,6.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Enstedvaerket,45V0000000000237,626.0,Coal,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
Harpefos,50WPI00000002485,92.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ILVA TARANTO CET3,26WIMPI-0420910Z,400.0,Coal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Lanesboro Production,47W000000000232S,91.0,Biomass,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
KW Mittelsbueren,11WD2BMIT0002731,150.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Viddal,50WP00000000815R,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
LITT-G,48WSTN000LITT-G4,105.0,Oil,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
FLUMENDOSA 1,26WIMPI-S20F1LMN,7.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Nedre Vinstra,50WP000000005039,332.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Oltesvik,50WP00000000536V,5.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TIHANGE 3,22WTIHANG000242R,1045.8,Nuclear,BE,Elia,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Mintia,30W-CET-MINT---R,1000.0,Coal,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
ISOLA,26WIMPI-S03IMSLC,12.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PIETRAPORZIO,26WIMPI-S01PTRRQ,13.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SERRA DI CRISTO,26WIMPI-05898537,32.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Pego C.C.,16WPEGO--------O,837.0,Gas,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
Burghausen_GT,11WD2BUKW000310A,160.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Hofsfoss,50WP00000000275X,29.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
IGES,26WIMPI-S16IGET0,150.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Merwedekanaal 11,49W000000000091R,103.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
C.T.E.C.,26WIMPI-S03SRCOL,16.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Reinset,50WP00000000561W,5.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
KW Jänschwalde,11WD8JAEN1L----Z,3000.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
LANGERLO 2,22WLANGER000171H,235.0,Coal,BE,Elia,https://transparency.entsoe.eu/api?,0.0,0.0
Kernkraftwerk Neckarwestheim,11WD4GKNK1S----S,1310.0,Nuclear,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
ELCOGAS,18WELC1-12345-0U,296.4,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
PRIOLO C.LE,26WIMPI-S19PCRLE,744.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
DanTysk,11WD2ODTK000336Y,288.0,Wind,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Bjorgum,50WP00000000055A,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TERNI,26WIMPI-S10ETDS9,95.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PRIOLO GARGALLO,26WIMPI-00834908,13.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Bovino 1,26WIMPI-0064286E,9.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Byafossen,50WP00000000088W,3.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kanndalen,50WP000000003427,5.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Seitevare,46WPU0000000033U,225.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
DELICETO TORRETTA,26WIMPI-0393717G,12.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TE_Pljevlja,21W0000000000PVY,210.0,Coal,ENTSO-G,ENTSO-G,https://transparency.entsoe.eu/api?,0.0,0.0
CNQPS,48WSTN0000CNQPSG,1500.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
SPEM Pointe,17W100P100P0335E,45.0,Gas,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Wilmersdorf,11WD8WILM5O----7,276.0,Oil,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Sued GuD1,11WD2SUE1000099L,298.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Guardia,26WIMPI-0561577K,24.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KW Leopoldau,14W-PROD-LAU---8,140.0,Gas,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
Offshore-Windpark RIFFGAT,11WD2ORG-000347Q,113.0,Wind,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Berlifoss,50WP00000000042J,9.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Niingen,50WP00000000510C,17.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
DISTER COGENERAZIONE,26WIMPI-S08DCSTV,34.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Isalnita,30W-CET-ISAL---X,595.0,Coal,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Galati,30W-CET-GALA---G,346.0,Gas,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
Torrao,16WTORRAO------V,140.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
THESAVROS1,29WTHESAVROS1--2,126.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
Refsdal,50WP00000000558L,92.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ALIVERI3,29WAISALIVERI-37,144.0,Oil,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Bradisoru,30W-CHE-BRAD---V,114.8,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
PRESENZANO,26WIMPI-S15PRSN8,1005.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Palazzo San Gervasio,26WIMPI-05798648,34.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Kiste,50WP000000003516,6.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ACCEGLIO,26WIMPI-S01ACCGE,19.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE COGENERAZIONE - ROQUETTE ITALIA,26WIMPI-S01RIQTM,49.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Lindland,50WP000000004180,8.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Moflat,50WP00000000469K,30.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Ovre Vinstra,50WP00000000852L,140.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CAMPGIB2,18WCAMGI20--1-0D,387.9,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
TALAMONA,26WIMPI-S03TLMNC,18.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
AZOTATI,26WIMPI-S05AZTT6,236.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CARONA,26WIMPI-S03CRNAM,48.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Jostedal,50WP000000003281,290.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Suvdola,50WP00000000690L,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SARMATO,26WIMPI-S08SERM2,180.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CTE NUCE NORD,26WIMPI-S19APGPP,410.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Sonna,50WP00000000718P,275.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Eikelandsosen,50WP00000000132I,30.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CLDCW,48WSTN0000CLDCWZ,112.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
FERR,48WSTN00000FERRO,1960.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Goliat,50WP00000000217A,46.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Klemetsrud,50WP000000003605,26.6,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Jossingfjord,50WP000000003354,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Seinäjoki,44W-T-YT-000009A,120.0,Biomass,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
PIACENZA,26WIMPI-S08PLCNW,806.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ENI S.P.A. - RAFFINERIA DI VENEZIA,26WIMPI-S05APGPJ,15.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MONTE DELLA DIFESA,26WIMPI-S15MDDND,28.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SARRANS,17W100P100P02934,183.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Kiisa AREJ 1,38W-MT--AREJ---M,110.0,Gas,EE,Elering,https://transparency.entsoe.eu/api?,0.0,0.0
Torsnes,50WP00000000750T,5.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Edenderry Prod,47W000000000159C,118.0,Biomass,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
Funnefoss,50WP00000000200R,40.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MARSICA II,26WIMPI-S13MRSCK,26.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PROVVIDENZA,26WIMPI-S13PRVVW,139.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
REGOLEDO,26WIMPI-S03RGLDS,38.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
