NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
Bundled Wind Energy Project in Indian States,CDMDB0005242,3.625,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Huadian Shangde Dongtai 10MWp Solar PV Power Project,CDMDB0005245,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.768,-120.9117,Solar
Sichuan Luomu 2nd Level and Muguaping Bundled Small Hydropower Project,CDMDB0005244,5.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.884,102.564,Hydro
China Qinghai 42MW Jiangyuan hydropower project,CDMDB0002769,42.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.173,102.103,Hydro
Sichuan Pingshan Pingbian&Guanyintuo Hydropower Station,CDMDB0001897,40.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.57472,103.70306,Hydro
Zhanjiang Biomass Power Generation Project in Guangdong Province,CDMDB0005249,100.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,21.3414,110.2262,Biomass
Wenshan Panlong River Weilong Hydropower Station,CDMDB0002942,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.1083,104.5217,Hydro
Biomass based power project at T-Kallupatti village  Madurai District  Tamil Nadu  India,CDMDB0002941,10.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Biomass
Yantai Dongyuan Laizhou 48.5 MW Wind Farm Project Phase I,CDMDB0002764,48.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.1111,119.6292,Wind
Wind power project by AL - Wind Energy in Tamilnadu,CDMDB0002947,9.75,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Dasili 5 MW Hydropower Project in Jiangxi Province,CDMDB0002762,5.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Sichuan Baoxing Dongfeng Hydropower Project,CDMDB0002945,42.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
7 MW Hydel Based Power Unit on River Jatashankari  Chhattisgarh,CDMDB0005442,7.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.5833,82.4167,Hydro
Datang Duolun Daxishan Farm II,CDMDB0004112,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.258,116.3391,Wind
Chongqing Shizhu County 48MW Yangdong River (Dukou) Hydropower Station,CDMDB0004113,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.2686,110.6072,Hydro
Grid connected bundled wind power project in Maharashtra aggregated by Resurge Energy Private Limited,CDMDB0008459,21.05,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
24MW Yunnan Deze Hydropower Project,CDMDB0004111,24.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,25.8458,25.8458,Hydro
Nam Ngiep 3A Hydropower Project,CDMDB0009881,44.0,None,None,None,Laos,,Clean Development Mechanism,https://cdm.unfccc.int,19.2897,103.3417,Hydro
La Cascada 2.3 MW Hydroelectric Project,CDMDB0001411,2.3,None,None,None,Colombia,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Inner Mongolia Helin 49.5 MW Wind Power Project,CDMDB0005759,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
8MW Bundled Hydropower Project in Hubei Province,CDMDB0004115,8.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,31.305,110.74222,Hydro
Dam spillage based small hydro power project in Maharashtra  India,CDMDB0008100,8.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.94583,74.07222,Hydro
Asahan 1 Hydroelectric Power Plant 2 x 90 MW,CDMDB0004118,180.0,None,None,None,Indonesia,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Korea Midland Power Co.  LTD. (KOMIPO) Boryeong Small Hydroelectric Power Plant Project,CDMDB0002225,7.5,None,None,None,South Korea,,Clean Development Mechanism,https://cdm.unfccc.int,36.4001,126.4899,Hydro
Grid connected hydro power project in Sri Lanka,CDMDB0005753,6.6,None,None,None,Sri Lanka,,Clean Development Mechanism,https://cdm.unfccc.int,7.13444,80.82889,Hydro
Hebei Shangyi Longyuan Wind Power Project,CDMDB0003704,150.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.18278,114.03694,Wind
Dassieklip Wind Energy Facility in South Africa,CDMDB0008107,27.0,None,None,None,South Africa,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Galiuhe Yiji and Erji Bundled Hydropower Project in Sichuan Province,CDMDB0005750,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.0137,101.5517,Hydro
Guodian Tulufan Daheyan River Qushou and downstream Cascaded Hydropower Project,CDMDB0008699,42.05,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.9639,89.045,Hydro
Inner Mongolia Tongliao Zhalute Qi Dangxiaogou Wind Power Project,CDMDB0003607,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,45.4383,119.7314,Wind
Inner Mongolia Huitong Energy Zhuozi Bayinxile Wind Farm Project,CDMDB0006092,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.1025,112.6864,Wind
Solar Power Plant of 15MW in Gujarat by Palace Solar Energy Private Limited,CDMDB0009455,15.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.91667,71.2,Solar
Shandong Juye Biomass Power Generation Project,CDMDB0003606,12.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.235,116.0319,Biomass
Huaneng Guangdong Raoping Dacheng Wind Farm Project,CDMDB0008691,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.6397,117.1464,Wind
Ahebulong 1st Level Hydro Power Project,CDMDB0008690,15.4,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.774,81.023,Hydro
Renewable Wind Power Project by Ratnagiri Wind Power Projects Private Limited,CDMDB0008692,65.6,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Ning'an Jingbo Erdaoling Wind Farm Project,CDMDB0008695,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Fujian Xiapu Baiyang 10MW Hydropower Project,CDMDB0003605,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Dongying Photovoltaic 7MWp Grid-Connected Power Plant Project,CDMDB0008697,7.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.4852,118.75,Solar
Lingyun County Haokun Hydropower Project,CDMDB0003703,25.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,24.9281,106.4958,Hydro
Gu'ertu River Cascade Stage III 13.5MW Hydropower Project,CDMDB0004597,13.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.31166,83.85166,Hydro
Inner Mongolia Damao Banner Mandula Nuoer Wind Power Project,CDMDB0006643,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.1333,110.2325,Wind
13.75 MW wind power project in Davangere  Karnataka  India.,CDMDB0003700,13.75,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Sichuan Kangding Sandaoqiao Hydropower Station,CDMDB0004590,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.35194,102.12667,Hydro
Shandong Changdao 27.2 MW Wind Power Project,CDMDB0001090,27.2,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.56,120.43,Wind
Bandar Baru Serting Biomass Project,CDMDB0001091,13.0,None,None,None,Malaysia,,Clean Development Mechanism,https://cdm.unfccc.int,2.49,102.25,Biomass
GEEA-SBS Biomass Treatment Project in Alegrete  Rio Grande do Sul  Brazil,CDMDB0001092,5.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-29.46,-55.47,Biomass
Inner Mongolia Jingneng Shangdu Jiqingliang Wind Farm Phase I Project,CDMDB0003701,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.86,113.39,Wind
Ningxia Jingneng Lingwu Baitugang Wind Farm Project,CDMDB0006645,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.6667,106.5333,Wind
3 MW Wind Power Project at Chikkasiddavanahalli village  Chitradurga district  Karnataka,CDMDB0001308,3.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.2333,76.4333,Wind
Tailan River the 4th Hydropower Station Project in Wensu County  Aksu Area  Xinjiang Autonomous Region,CDMDB0004207,11.25,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.4122,80.5008,Hydro
Huaneng Weichang Yudaokou Phase I Wind Farm Project,CDMDB0004204,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.3321,117.0282,Wind
Sichuan Maoergai Hydropower Project,CDMDB0004205,420.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,31.58,103.2,Hydro
Chongqing Chengkou County Bashan Hydropower Station Project,CDMDB0004750,140.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.1031,108.4622,Hydro
Inner Mongolia Bayannaoer Chuanjingsumu Wind Power Project,CDMDB0004203,49.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.9783,118.285,Wind
ROHIT SURFACTANTS PVT.LTD- 10.5 MW Wind Project  Tamil Nadu,CDMDB0005335,10.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.82253,77.41678,Wind
Generation of electricity from 4.8MW capacity wind mills by Sun-n-Sand Hotels Private Limited at Maharashtra,CDMDB0005334,4.8,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.61211,73.78886,Wind
Biomass Gasification based Power Generation by Arashi Hi-Tech Bio-Power Private Limited,CDMDB0001302,1.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.17,76.67,Biomass
Shanxi Shenchi Huanghuamu Wind Power Project,CDMDB0006311,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Kadamane Mini Hydel Scheme - 2,CDMDB0004759,15.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.85139,75.64722,Hydro
4 MW Bundled Grid Connected Wind Power Project in Tamilnadu  India,CDMDB0001306,4.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,11.2,77.44,Wind
Grid connected wind energy project in Tamil Nadu by Simran Wind Project Private Ltd.,CDMDB0004209,21.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
3.3 MW Wind power project at Theni by FFF-Site SF158 & SF317,CDMDB0008744,3.3,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Guangxi Ziyuan Jinzishan Wind Farm Project,CDMDB0004790,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.1642,110.5211,Wind
KS Oils Wind Power Project in Tamil Nadu,CDMDB0004578,12.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,11.015,77.46222,Wind
Ningxia Helanshan Wind-farm (Touguan) Dalisi 49.5MW Wind Power Project,CDMDB0007602,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,38.3058,105.902,Wind
The Converging World Renewable Energy India Wind Farm Phase 1,CDMDB0004243,3.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.2955,77.7685,Wind
6.0 MW wind energy project in Karnataka  India,CDMDB0004575,6.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,13.20402,76.18993,Wind
Vanala Small Scale Hydropower Project,CDMDB0004576,15.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.26667,79.41667,Hydro
Ngoi Xan Hydropower Project,CDMDB0004577,18.6,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,22.46917,104.10194,Hydro
Sichuan Yanyuan Woluoqiao Hydropower Station Project,CDMDB0004570,100.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.6778,101.1578,Hydro
Hunan Lixian 15 MW Biomass Power Phase Two Project,CDMDB0004571,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,29.7939,111.8272,Biomass
Wind power project at Theni by Powerica Limited,CDMDB0004572,9.9,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.99444,77.56945,Wind
Xinjiang Alashankou Phase II Wind Power Project,CDMDB0004573,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Tingminghe Hydropower Station in Nujiang Prefecture,CDMDB0008381,32.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.0281,98.8267,Hydro
Suzlon 8.40 MW Wind Power Project,CDMDB0007804,8.4,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Bapan 12.7MW Hydropower Project,CDMDB0001522,12.7,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Daguan Hongshayan 9.6 MW Small Hydropower Project in Yunnan Province  P.R.China.,CDMDB0001523,9.6,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Changpinghe Yiji and Erji 10.4 MW Bundled Small Hydropower Project,CDMDB0001524,10.4,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Saldanha Small Hydroelectric Project,CDMDB0001526,4.8,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-11.9858,-62.1772,Hydro
Hongyan 8 MW Small-scale Hydro Project,CDMDB0001527,8.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
10MW Hydroelectric Power Project at Munirabad  Karnataka,CDMDB0010089,10.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.2552,76.3361,Hydro
Nam Sana Hydropower Project,CDMDB0010088,14.0,None,None,None,Laos,,Clean Development Mechanism,https://cdm.unfccc.int,19.20466,102.31089,Hydro
Guizhou Sandu County Baiziqiao Hydropower Project,CDMDB0009243,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,25.97,107.93,Hydro
Proposed 4.2 MW wind power project,CDMDB0006056,4.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
13.2 MW Wind Mill Power Project in Theni district of Tamil Nadu  by JISL-India,CDMDB0008079,13.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
A Luoi Hydro Power Project,CDMDB0008248,170.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,16.28389,107.35889,Hydro
Ningxia Taiyangshan Phase I Wind Farm Project,CDMDB0005849,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.5167,106.4667,Wind
Inner Mongolia Jingneng Saihan Wind Farm Phase II Project,CDMDB0004795,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,4262.0,11285.0,Wind
Huaneng Tongjiang Linjiang Wind Farm Project,CDMDB0007004,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,47.96111,132.86056,Wind
Yaan City Baoxing River Minzhi Hydropower Project,CDMDB0008587,105.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.5253,102.9142,Hydro
Grid connected electricity generation from renewable source: Windfarm Bons Ventos da Serra I,CDMDB0008586,24.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-3.94796,-41.12386,Wind
Guodian Wendeng Zijinshan Wind Farm Project,CDMDB0007601,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.1,122.0,Wind
Simeigou 10MW Hydropower Project in Sichuan Province,CDMDB0004244,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.0572,103.0156,Hydro
PER 1 and PER 2 Wind Power Plants (Umbrella Project),CDMDB0008583,77.4,None,None,None,Argentina,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Guodian Barkol Santanghu Wind Farm Phase I 49.5MW Wind Project,CDMDB0008582,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.1019,93.1757,Wind
130 MW Aras (Gara Chilar) Hydropower Plant,CDMDB0009856,130.0,None,None,None,Iran,,Clean Development Mechanism,https://cdm.unfccc.int,38.8658,46.5308,Hydro
Yichun xiaochengshan wind power Project,CDMDB0005668,49.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,46.8167,128.5833,Wind
6.5 MW Bundled Small Hydro Electric Project in Maharashtra State  India,CDMDB0008589,6.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.85,73.7083,Hydro
Sichuan Tongjiang Shidongkou and Bixi bundled Hydropower Project,CDMDB0008588,20.6,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.0633,107.3622,Hydro
Kailu Taipingzhao Wind Farm Project,CDMDB0006176,300.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Barapole Small Hydro Electric Project,CDMDB0009853,15.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd.  in Chamarajanagar District  Karnataka,CDMDB0000923,6.25,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,12.25222,77.14639,Hydro
Guohua Chicheng Mayinggushan Wind Farm Project,CDMDB0005843,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.325,115.688,Wind
4.5MW grid-connected Sugur Mini Hydel Scheme at SLS Power Industries Ltd in Bellary District  Karnataka,CDMDB0000921,4.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.64917,76.88278,Hydro
Biomass based power plant at Siltara  Raipur  Chhattisgarh  India.,CDMDB0000926,7.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.1431,81.3827,Biomass
Wulate Zhongqi Chuanjing Wind Farm Project,CDMDB0005666,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.542,108.184,Wind
Inner Mongolia Erdos 50MWp Groove Type Solar Thermal Project,CDMDB0006835,50.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,40.3222,107.0556,Solar
Abanico Hydroelectric Project,CDMDB0000141,37.55,None,None,None,Ecuador,,Clean Development Mechanism,https://cdm.unfccc.int,-2.50478,-78.56481,Hydro
Gansu Xinmintan 10MW Expanded Hydropower Project,CDMDB0004248,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.52778,103.82028,Hydro
SDIC Dunhuang First Phase and Second Phase Bundled Grid-connected Photovoltaic Power Generation Project,CDMDB0008466,18.1044,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Solar
Sibimbe Hydroelectric Project,CDMDB0000142,15.0,None,None,None,Ecuador,,Clean Development Mechanism,https://cdm.unfccc.int,-1.43,-79.26,Hydro
Coinbra-Cresciumal Bagasse Cogeneration Project (CCBCP),CDMDB0000215,30.9,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-22.2,-47.4,Biomass
Cruz Alta Bagasse Cogeneration Project (CABCP),CDMDB0000216,19.4,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-20.49,-48.57,Biomass
Usinas Itamarati Cogeneration Project,CDMDB0000211,14.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-14.81667,-57.33333,Biomass
San Carlos Bagasse Cogeneration Project (SCBCP),CDMDB0000210,28.0,None,None,None,Ecuador,,Clean Development Mechanism,https://cdm.unfccc.int,-1.31667,-79.86667,Biomass
Serra Bagasse Cogeneration Project (SBCP),CDMDB0000213,12.6,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-21.95,-48.0,Biomass
Iturama Bagasse Cogeneration Project (IBCP),CDMDB0000212,11.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-19.73,-50.18,Biomass
Datang Guangyuan Fangdiping Wind Farm 30MW Project,CDMDB0007496,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.535,105.7703,Wind
Xinjiang A'letai Hua'ning Hydropower Project,CDMDB0007497,100.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,48.2189,87.9333,Hydro
Xilinguolemeng Zhenglanqi Daaobao 49.5MW Phase I Wind Power Project,CDMDB0007494,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.3031,115.8725,Wind
Da'an Haituo Wind Farm Phase II Project,CDMDB0007495,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,45.2172,123.718,Wind
Prieska Grid Connected 20 MW Solar Park  South Africa,CDMDB0007492,20.0,None,None,None,South Africa,,Clean Development Mechanism,https://cdm.unfccc.int,29.9583,22.3225,Solar
Shanyang County Kuanping 1st and Kuanping 2nd Level Bundle Small Hydropower Project,CDMDB0007806,11.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,33.2925,109.87333,Hydro
Taiba N'diaye Wind Energy project  Senegal,CDMDB0005846,125.0,None,None,None,Senegal,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Sichuan Jinyangcangfang Hydropower Project,CDMDB0008321,15.9,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.6022,103.2339,Hydro
Flores I Wind Farm,CDMDB0009316,102.0,None,None,None,Uruguay,,Clean Development Mechanism,https://cdm.unfccc.int,-33.5741,56.7574,Wind
Guangxi Qiaogong Hydropower Project,CDMDB0004507,456.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.62528,108.94611,Hydro
Rantau Dedap Geothermal Power Plant,CDMDB0006834,220.0,None,None,None,Indonesia,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Geothermal
Ventika II Wind Farm,CDMDB0009340,126.4,None,None,None,Mexico,,Clean Development Mechanism,https://cdm.unfccc.int,25.7489,-98.7355,Wind
4MW Biomass Power Plants Using Waste Wood Chips & Sawdust in Central Java Province  Indonesia,CDMDB0001634,4.0,None,None,None,Indonesia,,Clean Development Mechanism,https://cdm.unfccc.int,6.9361,110.2897,Biomass
Guyuan Shandianhe Wind Farm Phase I Project,CDMDB0008610,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.7692,115.8506,Wind
Inner Mongolia Electric Power Transmission and Transformation Chayouzhongqi Wind Farm 49.5MW Project,CDMDB0008564,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.35,112.4916,Wind
1.65 MW wind energy project by M/s. Dollar Apparels,CDMDB0007006,1.65,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.64647,77.21789,Wind
Emission free electricity generation at Harihar  Karnataka,CDMDB0001632,6.6,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
28MW Jinkouba Hydropower Project,CDMDB0001633,28.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.8477,104.8883,Hydro
Maple Bagasse Cogeneration Plant,CDMDB0008717,37.0,None,None,None,Peru,,Clean Development Mechanism,https://cdm.unfccc.int,-4.92436,-80.84928,Biomass
Zhejiang Longyou Biomass Cogeneration Project,CDMDB0008386,18.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,29.0975,119.191,Biomass
Sichuan Niangyong Hydropower Project,CDMDB0006862,93.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.1,100.18,Hydro
Babanpur  Killa and Sahoke Mini Hydroelectric Projects,CDMDB0000329,3.75,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.23333,75.83333,Hydro
Dolowal  Salar and Bhanubhura Mini Hydroelectric Projects,CDMDB0000328,4.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.23333,75.83333,Hydro
Ningwu Pandaoliang Wind Power Generation Project in Shanxi Province,CDMDB0009099,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,39.06667,112.53333,Wind
4.2 MW Wind Bundled Power Project in Rajasthan,CDMDB0006863,4.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.94897,70.87956,Wind
Hopefield wind energy facility in South Africa,CDMDB0007816,66.6,None,None,None,South Africa,,Clean Development Mechanism,https://cdm.unfccc.int,-33.0977,18.3547,Wind
30MW Puyo Hydropower Project,CDMDB0007817,30.0,None,None,None,Philippines,,Clean Development Mechanism,https://cdm.unfccc.int,9.32586,125.59502,Hydro
Llay Llay Wind Farm Project,CDMDB0007814,56.0,None,None,None,Chile,,Clean Development Mechanism,https://cdm.unfccc.int,32.83662,70.99774,Wind
23MW Bubunawan 2 Hydropower Project,CDMDB0007815,23.0,None,None,None,Philippines,,Clean Development Mechanism,https://cdm.unfccc.int,8.38278,124.65268,Hydro
Middle and Lower Kolab Hydroelectric Projects,CDMDB0000857,37.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,18.3913,82.0802,Hydro
12.25 MW Bundled Wind Power Project in India,CDMDB0004377,12.25,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Xiangshui River First Stage 10MW Run-of-river Hydropower Project,CDMDB0004374,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.6519,102.6532,Hydro
Global Sun PV Solar Power Plants I,CDMDB0004375,54.0,None,None,None,Israel,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Solar
Lohgarh  Chakbhai and Sidhana Mini Hydroelectric Projects,CDMDB0000327,5.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.23333,75.83333,Hydro
Solar Photovoltaic Power Plant in Andhra Pradesh,CDMDB0006865,5.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.4633,78.2353,Solar
Zaoyang Biomass Power Generation Project,CDMDB0007678,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.10306,112.72417,Biomass
Huachuan (Baoshan) Wind Power Project,CDMDB0006032,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,47.0053,130.9842,Wind
Ta Loi 2 Hydro Power Project,CDMDB0008396,10.5,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,22.5027,103.6802,Hydro
Huadian Tieling Zhenxibao Wind Farm Project,CDMDB0004415,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Trung Ho & Van Ho Hydropower Project,CDMDB0006393,12.9,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,22.4417,103.8639,Hydro
Dak Rong 4 Hydropower Project,CDMDB0007672,21.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,16.363,106.521,Hydro
Emissions free electricity generation using wind energy,CDMDB0007670,7.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.28703,77.71981,Wind
