NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Compañía Industrial Azucarera,MEX0006655,5.5,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.161164,-95.186577,,Biomass,,,,,,,,
Compañía Industrial Veracruzana,MEX0006632,4.0,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.802963,-97.179045,,Hydro,,,,,,,,
Compañía de Energía Mexicana,MEX0006641,36.0,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,19.957961,-97.445276,,Hydro,,,,,,,,
Compañía de Nitrógeno de Cantarell,MEX0001813,362.6,2016,Mexico,Compañía De Nitrógeno De Cantarell  S. A. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,18.61,-92.264722,,Gas,,,,,,,,
Complejo Ocotlán,MEX0007769,13.3,2016,Mexico,Grupo Celanese  S. A. de C. V.,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Oil,,,,,,,,
Complejo Petroquímico Cosoleacaque,MEX0007985,59.6,2016,Mexico,Pemex-Petroquímica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Gas,,,,,,,,
Complejo Petroquímico Independencia,MEX0007984,54.0,2016,Mexico,Pemex-Petroquímica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Oil,Gas,,,,,,,
Complejo Procesador de Gas Burgos,MEX0008143,19.5,2016,Mexico,Pemex-Gas y Petroquímica Básica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,,,,,,,,,
Complejo Procesador de Gas Cd. Pemex,MEX0007979,59.0,2016,Mexico,Pemex-Gas y Petroquímica Básica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Gas,,,,,,,,
Complejo Procesador de Gas Poza Rica,MEX0008176,16.0,2016,Mexico,Pemex-Gas y Petroquímica Básica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Gas,,,,,,,,
Complejo Procesador la Venta,MEX0007982,22.245,2016,Mexico,Pemex-Gas y Petroquímica Básica,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Gas,,,,,,,,
Cuenca del Papaloapan,MEX0006656,24.2,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.373414,-95.742481,,Biomass,,,,,,,,
