NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
,EPTR0009261,None,None,None,None,Denmark,Energi E2,EPTR,http://prtr.ec.europa.eu/,55.661746,11.082458,
,EPTR0009266,None,None,None,None,Denmark,,EPTR,http://prtr.ec.europa.eu/,55.053234,14.778767,
Electrabel Langerlo,EPTR0000172,None,None,None,None,Belgium,Electrabel Langerlo,EPTR,http://prtr.ec.europa.eu/,50.934049,5.478405,
Electrabel Langerbrugge,EPTR0000175,None,None,None,None,Belgium,Electrabel Langerbrugge,EPTR,http://prtr.ec.europa.eu/,51.108417,3.740479,
S.P.E.-Ham,EPTR0000179,None,None,None,None,Belgium,S.P.E.-Ham,EPTR,http://prtr.ec.europa.eu/,51.054409,3.726941,
INDUSTRIEPARK KLEEFSE WAARD BV,EPTR0007388,None,None,None,None,Netherlands,INDUSTRIEPARK KLEEFSE WAARD BV,EPTR,http://prtr.ec.europa.eu/,51.967862,5.939322,
PPC S.A.  SES LAVRIOU,EPTR0010121,None,None,None,None,Greece,,EPTR,http://prtr.ec.europa.eu/,37.746722,24.067917,
Energetyka Cieplna S.A. w Wieluniu,EPTR0016423,None,None,None,None,Poland,Energetyka Cieplna S.A. w Wieluniu,EPTR,http://prtr.ec.europa.eu/,51.23333,18.56667,
Elektrociepownia Zduska Wola Sp.z o.o.,EPTR0016422,None,None,None,None,Poland,Elektrociepownia Zduska Wola Sp.z o.o.,EPTR,http://prtr.ec.europa.eu/,51.58333,18.96667,
Energetyka Cieplna Sp. z o.o.,EPTR0016424,None,None,None,None,Poland,Energetyka Cieplna Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,51.98333,20.18333,
Zakad ciepowniczy C-1  Ciepownia C-1,EPTR0016429,None,None,None,None,Poland,Miejski Zakad Gospodarki Komunalnej Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,51.38333,19.66667,
HELSINGIN ENERGIA  SALMISAAREN VOIMALAITOKSET,EPTR0000393,None,None,None,None,Finland,HELSINGIN ENERGIA  SALMISAAREN VOIMALAITOKSET,EPTR,http://prtr.ec.europa.eu/,60.1647,24.9039,
HELSINGIN ENERGIA  HANASAAREN B- VOIMALAITOS,EPTR0000394,None,None,None,None,Finland,HELSINGIN ENERGIA  HANASAAREN B- VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,60.183,24.9727,
HELSINGIN ENERGIA  VUOSAAREN A- VOIMALAITOS,EPTR0000395,None,None,None,None,Finland,HELSINGIN ENERGIA  VUOSAAREN A- VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,60.2198,25.1729,
VANTAAN ENERGIA OY  MARTINLAAKSON VOIMALAITOS,EPTR0000397,None,None,None,None,Finland,VANTAAN ENERGIA OY  MARTINLAAKSON VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,60.2821,24.8367,
RWE Power AG Kraftwerk Frimmersdorf,EPTR0017406,None,None,None,None,Germany,RWE Power AG Kraftwerk Frimmersdorf,EPTR,http://prtr.ec.europa.eu/,51.054697,6.575827,
,EPTR0014686,None,None,None,None,France,Snecma Moteurs - Etablissement de Vernon,EPTR,http://prtr.ec.europa.eu/,49.08,1.48,
,EPTR0161588,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,43.31161,-5.87316,
Npower Cogen Limited,EPTR0004978,None,None,None,None,United Kingdom,Npower Cogen Limited,EPTR,http://prtr.ec.europa.eu/,51.571564,-3.617514,
NPOWER COGEN LTD,EPTR0004979,None,None,None,None,United Kingdom,NPOWER COGEN LTD,EPTR,http://prtr.ec.europa.eu/,54.575838,-1.245033,
Techn. Werke Kaiserslautern Versorgungs AG,EPTR0017797,None,None,None,None,Germany,keine,EPTR,http://prtr.ec.europa.eu/,49.434973,7.760889,
,EPTR0014441,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,44.9,-0.5,
COFRABLACK,EPTR0014442,None,None,None,None,France,COFRABLACK,EPTR,http://prtr.ec.europa.eu/,45.01,-0.54,
INTERGEN OPERATING COMPANY,EPTR0166070,None,None,None,None,United Kingdom,INTERGEN OPERATING COMPANY,EPTR,http://prtr.ec.europa.eu/,53.328002,-2.756715,
Wydzia 3 "Mysowice",EPTR0016685,None,None,None,None,Poland,Zakady Energetyki Cieplnej S.A.,EPTR,http://prtr.ec.europa.eu/,50.23333,19.11667,
Wydzia 5 "Wieczorek",EPTR0016684,None,None,None,None,Poland,Zakady Energetyki Cieplnej S.A.,EPTR,http://prtr.ec.europa.eu/,50.23333,19.06667,
Wydzia 6 "Wujek",EPTR0016686,None,None,None,None,Poland,Zakady Energetyki Cieplnej S.A.,EPTR,http://prtr.ec.europa.eu/,50.23333,18.88333,
ZAKAD ELEKTROENERGETYCZNY H. CZSTOCHOWA ELSEN SP. Z O.O.,EPTR0016681,None,None,None,None,Poland,ZAKAD ELEKTROENERGETYCZNY H. CZSTOCHOWA ELSEN SP. Z O.O.,EPTR,http://prtr.ec.europa.eu/,50.78333,19.16667,
Elektrociepownia "Mikoaj",EPTR0016689,None,None,None,None,Poland,,EPTR,http://prtr.ec.europa.eu/,50.28333,18.83333,
CENTRICA RPS LTD,EPTR0005388,None,None,None,None,United Kingdom,CENTRICA RPS LTD,EPTR,http://prtr.ec.europa.eu/,54.105599,-3.189884,
Energetyka Sp. z o.o.,EPTR0016332,None,None,None,None,Poland,Energetyka Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,50.66667,21.75,
CENTRICA ENERGY OPERATIONS LTD,EPTR0005384,None,None,None,None,United Kingdom,CENTRICA ENERGY OPERATIONS LTD,EPTR,http://prtr.ec.europa.eu/,52.727156,0.380078,
STEAG AG  HKW Herne,EPTR0017531,None,None,None,None,Germany,STEAG AG,EPTR,http://prtr.ec.europa.eu/,51.550724,7.187541,
Elektrociepownia Kalisz-Piwonice S.A.,EPTR0016721,None,None,None,None,Poland,Elektrociepownia Kalisz-Piwonice S.A.,EPTR,http://prtr.ec.europa.eu/,30.63333,29.83333,
,EPTR0164327,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,59.380712,16.496697,
CENTRICA BARRY LTD,EPTR0005383,None,None,None,None,United Kingdom,CENTRICA BARRY LTD,EPTR,http://prtr.ec.europa.eu/,51.409019,-3.229294,
,EPTR0017088,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,53.566486,9.725674,
EDF ENERGY (WEST BURTON POWER) LTD,EPTR0161290,None,None,None,None,United Kingdom,EDF ENERGY (WEST BURTON POWER) LTD,EPTR,http://prtr.ec.europa.eu/,53.358745,-0.812775,
CENTRICA ENERGY OPERATIONS LTD,EPTR0161296,None,None,None,None,United Kingdom,CENTRICA ENERGY OPERATIONS LTD,EPTR,http://prtr.ec.europa.eu/,52.576771,-0.20384,
CENTRICA BARRY LTD,EPTR0161295,None,None,None,None,United Kingdom,CENTRICA BARRY LTD,EPTR,http://prtr.ec.europa.eu/,51.409019,-3.229294,
INNOVIA FILMS LTD,EPTR0165174,None,None,None,None,United Kingdom,INNOVIA FILMS LTD,EPTR,http://prtr.ec.europa.eu/,51.137241,-2.985071,
E.ON UK PLC,EPTR0166055,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,51.421006,0.598553,
BORREGAARD INDUSTRIES LIMITED NORGE. Energiavdelingen,EPTR0000009,None,None,None,None,Norway,BORREGAARD INDUSTRIES LIMITED NORGE. Energiavdelingen,EPTR,http://prtr.ec.europa.eu/,59.278244,11.111796,
,EPTR0165753,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,64.744243,21.043828,
SYNDICAAT MACHIENSTEEN II,EPTR0262294,None,None,None,None,Belgium,SYNDICAAT MACHIENSTEEN II,EPTR,http://prtr.ec.europa.eu/,51.074127,4.397291,
Nelson,EPTR0004729,None,None,None,None,United Kingdom,Shell UK Exp and Prod,EPTR,http://prtr.ec.europa.eu/,57.66287,1.145561,
IGELSTAVERKET,EPTR0165757,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,59.177483,17.665245,
Alba Northern,EPTR0004676,None,None,None,None,United Kingdom,ChevronTexaco,EPTR,http://prtr.ec.europa.eu/,58.05861,1.081388,
Montrose Alpha,EPTR0004725,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,57.45056,1.388333,
Miller,EPTR0004724,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,58.72214,1.402027,
Murchison,EPTR0004727,None,None,None,None,United Kingdom,CNR International (UK) Limited,EPTR,http://prtr.ec.europa.eu/,61.39694,1.740416,
Morecambe CPC-1,EPTR0004726,None,None,None,None,United Kingdom,Hydrocarbon Resources Ltd,EPTR,http://prtr.ec.europa.eu/,53.84667,3.581944,
LOGGS Complex,EPTR0004721,None,None,None,None,United Kingdom,ConocoPhillips,EPTR,http://prtr.ec.europa.eu/,53.44747,2.333166,
Leman Alpha,EPTR0004720,None,None,None,None,United Kingdom,Shell UK Exp and Prod,EPTR,http://prtr.ec.europa.eu/,53.09028,2.130555,
Magnus,EPTR0004723,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,61.62011,1.3072,
Lomond,EPTR0004722,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,57.13333,2.166666,
Miejska Energetyka Cieplna Sp. z o.o. w Koszalinie   Ciepownia FUB,EPTR0016759,None,None,None,None,Poland,Miejska Energetyka Cieplna Sp. z.o.o. w Koszalinie,EPTR,http://prtr.ec.europa.eu/,54.16667,16.16667,
Miejska Energetyka Cieplna Sp.z .o.o. w Koszalinie  Ciepownia DPM,EPTR0016758,None,None,None,None,Poland,Miejska Energetyka Cieplna Sp. z o.o. w Koszalinie,EPTR,http://prtr.ec.europa.eu/,54.18333,16.149999,
,EPTR0016751,None,None,None,None,Poland,,EPTR,http://prtr.ec.europa.eu/,52.3,18.23333,
Electricity Supply Board (Lough Ree Power),EPTR0016202,None,None,None,None,Ireland,Electricity Supply Board (Lough Ree Power),EPTR,http://prtr.ec.europa.eu/,53.674421,-7.983709,
Wuppertaler Stadtwerke AG - HKW Barmen,EPTR0017332,None,None,None,None,Germany,Wuppertaler Stadtwerke AG,EPTR,http://prtr.ec.europa.eu/,51.269215,7.201616,
Wuppertaler Stadtwerke AG - HKW Elberfeld,EPTR0017333,None,None,None,None,Germany,Wuppertaler Stadtwerke AG,EPTR,http://prtr.ec.europa.eu/,51.247949,7.118965,
CCIAG - CHAUFFERIE DE LA VILLENEUVE,EPTR0002439,None,None,None,None,France,CCIAG - CHAUFFERIE DE LA VILLENEUVE,EPTR,http://prtr.ec.europa.eu/,45.15,5.74,
CENTRO ENERGIA TEVEROLA S.P.A. - CENTRO ENERGIA TEVEROLA S.p.A.,EPTR0006967,None,None,None,None,Italy,CENTRO ENERGIA TEVEROLA S.P.A.,EPTR,http://prtr.ec.europa.eu/,41.009722,14.227778,
ZUP DE BOURGES,EPTR0003194,None,None,None,None,France,DALKIA,EPTR,http://prtr.ec.europa.eu/,47.07,2.4,
,EPTR0001443,None,None,None,None,Denmark,Elsam A/S,EPTR,http://prtr.ec.europa.eu/,55.511721,9.615869,
,EPTR0001441,None,None,None,None,Denmark,Elsam A/S,EPTR,http://prtr.ec.europa.eu/,56.251264,10.343664,
,EPTR0163743,None,None,None,None,Spain,ENDESA GENERACION S.A. (RIBERA DEL LOIRA 60  MADRID 28042),EPTR,http://prtr.ec.europa.eu/,36.980186,-1.903682,
,EPTR0163742,None,None,None,None,Spain,ENDESA GENERACION S.A. (RIBERA DEL LOIRA 60  MADRID 28042),EPTR,http://prtr.ec.europa.eu/,41.467,2.253157,
ENERGYWORKS ARANDA,EPTR0163741,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,41.67292,-3.67993,
,EPTR0163740,None,None,None,None,Spain,UNION FENOSA GENERACION,EPTR,http://prtr.ec.europa.eu/,43.33681,-6.41509,
Provoz erven_ Ml_n,EPTR0010876,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,49.21613004,16.60633604,
CENTRAL TERMICA DE CASTELLON,EPTR0163744,None,None,None,None,Spain,IBERDROLA GENERACION   S.A.U,EPTR,http://prtr.ec.europa.eu/,39.957653,-0.005729,
CEFLA GEST S.R.L. - CENTRALE GENERAZIONE E.E. - TORRENTE TONA,EPTR0006962,None,None,None,None,Italy,CEFLA GEST S.R.L.,EPTR,http://prtr.ec.europa.eu/,41.758333,15.011112,
SEABANK POWER LTD,EPTR0005088,None,None,None,None,United Kingdom,SEABANK POWER LTD,EPTR,http://prtr.ec.europa.eu/,51.519767,-2.649983,
,EPTR0001849,None,None,None,None,Austria,EVN AG,EPTR,http://prtr.ec.europa.eu/,48.316667,15.916667,
,EPTR0001848,None,None,None,None,Austria,EVN AG,EPTR,http://prtr.ec.europa.eu/,48.383333,15.7,
POLIMERI EUROPA SPA - Stabilimento di Sarroch,EPTR0006389,None,None,None,None,Italy,POLIMERI EUROPA SPA,EPTR,http://prtr.ec.europa.eu/,39.097222,9.015278,
RECTORAT,EPTR0002899,None,None,None,None,France,RECTORAT,EPTR,http://prtr.ec.europa.eu/,43.61,3.86,
Egger Holzwerkstoffe Brilon GmbH & Co. KG,EPTR0011651,None,None,None,None,Germany,Egger Holzwerkstoffe Brilon GmbH & Co. KG,EPTR,http://prtr.ec.europa.eu/,51.407224,8.602359,
Anasuria,EPTR0163983,None,None,None,None,United Kingdom,Shell UK Exp and Prod,EPTR,http://prtr.ec.europa.eu/,57.25722,0.809722,
,EPTR0006881,None,None,None,None,Italy,ENEL PRODUZIONE SPA,EPTR,http://prtr.ec.europa.eu/,42.893333,12.539722,
DALKIA,EPTR0002890,None,None,None,None,France,DALKIA,EPTR,http://prtr.ec.europa.eu/,43.84,4.34,
TULLOW OIL UK LTD,EPTR0163987,None,None,None,None,United Kingdom,TULLOW OIL UK LTD,EPTR,http://prtr.ec.europa.eu/,52.857071,1.458818,
Miejska Energetyka Cieplna Sp. z o.o.,EPTR0016701,None,None,None,None,Poland,Miejska Energetyka Cieplna Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,51.08333,21.4,
Kraftwerk Schwandorf,EPTR0012124,None,None,None,None,Germany,E.ON Kraftwerke GmbH,EPTR,http://prtr.ec.europa.eu/,49.305066,12.077976,
NMH Stahlwerke GmbH / HKW,EPTR0012125,None,None,None,None,Germany,NMH Stahlwerke GmbH,EPTR,http://prtr.ec.europa.eu/,49.488035,11.772422,
PETERHEAD POWER STATION,EPTR0163296,None,None,None,None,United Kingdom,SCOTTISH & SOUTHERN ENERGY GENERATION LTD,EPTR,http://prtr.ec.europa.eu/,57.4778,-1.788112,
Essent Swentibold,EPTR0000943,None,None,None,None,Netherlands,Essent Swentibold,EPTR,http://prtr.ec.europa.eu/,50.984501,5.797469,
TRANSCO PLC,EPTR0162582,None,None,None,None,United Kingdom,TRANSCO PLC,EPTR,http://prtr.ec.europa.eu/,57.1381,-2.389851,
INTERCONNECTOR (UK) LTD,EPTR0164248,None,None,None,None,United Kingdom,INTERCONNECTOR (UK) LTD,EPTR,http://prtr.ec.europa.eu/,52.85569,1.459897,
INTERCONNECTOR (UK) LTD,EPTR0004877,None,None,None,None,United Kingdom,INTERCONNECTOR (UK) LTD,EPTR,http://prtr.ec.europa.eu/,52.85569,1.459897,
INNOVIA FILMS LTD,EPTR0004873,None,None,None,None,United Kingdom,INNOVIA FILMS LTD,EPTR,http://prtr.ec.europa.eu/,51.137241,-2.985071,
,EPTR0164408,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,3.12162,39.85507,
,EPTR0164405,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,37.307908,-6.865909,
C.D.E. EIVISSA,EPTR0164407,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,38.9175,1.43932,
,EPTR0164401,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,36.210019,-5.385401,
EDF CENTRE DE PRODUCTION THERMIQUE DE MARTIGUES PONTEAU,EPTR0002768,None,None,None,None,France,ELECTRICITE DE FRANCE,EPTR,http://prtr.ec.europa.eu/,43.3833,5.03333,
FELLSIDE HEAT AND POWER LTD,EPTR0162762,None,None,None,None,United Kingdom,FELLSIDE HEAT AND POWER LTD,EPTR,http://prtr.ec.europa.eu/,54.417047,-3.488774,
FIBROTHETFORD LTD,EPTR0162763,None,None,None,None,United Kingdom,FIBROTHETFORD LTD,EPTR,http://prtr.ec.europa.eu/,52.447727,0.72379,
E.ON UK PLC,EPTR0162760,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,52.630818,-2.512661,
EDF ENERGY (COTTAM POWER) LTD,EPTR0162761,None,None,None,None,United Kingdom,EDF ENERGY (COTTAM POWER) LTD,EPTR,http://prtr.ec.europa.eu/,53.307935,-0.775312,
BERT Kispesti Erm,EPTR0009528,None,None,None,None,Hungary,BERT Kispesti Erm,EPTR,http://prtr.ec.europa.eu/,47.458005,19.164244,
EDF - CPT Richemont,EPTR0015010,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,49.28,6.16,
GAZ DE FRANCE MARKETING LTD,EPTR0162764,None,None,None,None,United Kingdom,GAZ DE FRANCE MARKETING LTD,EPTR,http://prtr.ec.europa.eu/,53.213979,-2.983827,
E.ON UK CHP LTD,EPTR0163361,None,None,None,None,United Kingdom,E.ON UK CHP LTD,EPTR,http://prtr.ec.europa.eu/,53.266927,-2.530882,
E.ON UK PLC,EPTR0163363,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,53.307951,-0.785668,
,EPTR0009527,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.463505,19.055637,
ENFIELD POWER STATION,EPTR0163365,None,None,None,None,United Kingdom,ENFIELD POWER STATION,EPTR,http://prtr.ec.europa.eu/,51.661296,-0.023387,
E.ON UK PLC,EPTR0163364,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,52.864387,-1.252647,
EPR ELY LTD,EPTR0163366,None,None,None,None,United Kingdom,EPR ELY LTD,EPTR,http://prtr.ec.europa.eu/,52.398367,0.132576,
Alba Northern,EPTR0163023,None,None,None,None,United Kingdom,ChevronTexaco,EPTR,http://prtr.ec.europa.eu/,58.05861,1.081388,
GRUPPO LUCCHINI - Elettra GLT S.p.A. - Centrale di Servola,EPTR0006734,None,None,None,None,Italy,GRUPPO LUCCHINI,EPTR,http://prtr.ec.europa.eu/,45.650556,13.766945,
ENDESA ITALIA S.P.A. - CENTRALE TERMOELETTRICA DI MONFALCONE,EPTR0006731,None,None,None,None,Italy,ENDESA ITALIA S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.796944,13.545556,
,EPTR0015650,None,None,None,None,France,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,EPTR,http://prtr.ec.europa.eu/,47.35,1.48,
Probis GmbH,EPTR0017144,None,None,None,None,Germany,Probis GmbH,EPTR,http://prtr.ec.europa.eu/,52.906511,9.659891,
SOCCRAM,EPTR0002161,None,None,None,None,France,SOCCRAM,EPTR,http://prtr.ec.europa.eu/,46.67,4.35,
,EPTR0015658,None,None,None,None,France,,EPTR,http://prtr.ec.europa.eu/,47.82,0.72,
Powergen CHP Ltd,EPTR0163369,None,None,None,None,United Kingdom,Powergen CHP Ltd,EPTR,http://prtr.ec.europa.eu/,52.989562,-2.19065,
,EPTR0009292,None,None,None,None,Denmark,Dong Energy,EPTR,http://prtr.ec.europa.eu/,55.511721,9.615869,
,EPTR0009290,None,None,None,None,Denmark,Dong Energy A/S  Overgade 45  7000 Fredericia,EPTR,http://prtr.ec.europa.eu/,56.251264,10.343664,
Brent Alpha,EPTR0004686,None,None,None,None,United Kingdom,Shell UK Exp and Prod,EPTR,http://prtr.ec.europa.eu/,61.035,1.705277,
Braunschweiger Versorgungs AG,EPTR0017140,None,None,None,None,Germany,Braunschweiger Versorgungs AG,EPTR,http://prtr.ec.europa.eu/,52.277976,10.514718,
,EPTR0009982,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,62.028055,24.636111,
PPC S.A.  SES KOMOTHNHS,EPTR0009453,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,41.064278,25.489361,
PPC S.A. AES KOS,EPTR0009454,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,36.504198,27.04526,
PPC S.A.  SES RODOY,EPTR0009455,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,36.250139,28.023333,
,EPTR0009985,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.473611,23.497222,
PPC AES ASP MIKONOS,EPTR0009458,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,37.255446,25.19256,
PPC SA AES THIRAS,EPTR0009459,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,36.244355,25.282629,
,EPTR0009988,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.510555,23.675833,
Brae Bravo,EPTR0004685,None,None,None,None,United Kingdom,Marathon Oil UK Ltd,EPTR,http://prtr.ec.europa.eu/,58.79236,1.347397,
,EPTR0009529,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.553512,19.103282,
,EPTR0010800,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,50.1274359,12.35376021,
SERENE SPA - Centrale SERENE di Cassino,EPTR0006934,None,None,None,None,Italy,SERENE SPA,EPTR,http://prtr.ec.europa.eu/,41.474167,13.751389,
,EPTR0010802,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,48.81197066,16.40573183,
COMPAGNIE THERMIQUE DU GOL,EPTR0003144,None,None,None,None,France,COMPAGNIE THERMIQUE DU GOL,EPTR,http://prtr.ec.europa.eu/,-21.2706,55.4156,
EDF (CENTRE DE PRODUCTION THERMIQUE),EPTR0014879,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,45.58,4.75,
NOVEL SPA - Centrale di Cogenerazione,EPTR0006429,None,None,None,None,Italy,NOVEL SPA,EPTR,http://prtr.ec.europa.eu/,45.455833,8.648611,
Wingas GmbH,EPTR0011824,None,None,None,None,Germany,Wingas GmbH,EPTR,http://prtr.ec.europa.eu/,50.786861,9.788827,
Kali und Salz GmbH,EPTR0011827,None,None,None,None,Germany,Kali und Salz GmbH,EPTR,http://prtr.ec.europa.eu/,50.460601,9.600004,
FORTUM POWER AND HEAT OY  INKOON VOIMALAITOS,EPTR0009858,None,None,None,None,Finland,FORTUM POWER AND HEAT OY  INKOON VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,60.019722,23.912777,
,EPTR0009856,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,60.975,24.510833,
Kali und Salz GmbH Werk Werra  Standort Hattorf,EPTR0011828,None,None,None,None,Germany,Kali und Salz GmbH,EPTR,http://prtr.ec.europa.eu/,50.841917,9.979984,
Kali und Salz GmbH Werk Werra  Standort Wintershall,EPTR0011829,None,None,None,None,Germany,Kali und Salz GmbH,EPTR,http://prtr.ec.europa.eu/,50.893737,9.99803,
VANTAAN ENERGIA OY  Martinlaakso,EPTR0009852,None,None,None,None,Finland,VANTAAN ENERGIA OY  Martinlaakso,EPTR,http://prtr.ec.europa.eu/,60.2825,24.8375,
Columbian Carbon Deutschland GmbH,EPTR0011311,None,None,None,None,Germany,Columbian Carbon Deutschland GmbH,EPTR,http://prtr.ec.europa.eu/,52.38292,9.857795,
,EPTR0009181,None,None,None,None,Denmark,Elsam A/S,EPTR,http://prtr.ec.europa.eu/,56.423812,10.903802,
,EPTR0000541,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,63.3584,27.371,
KUOPION ENERGIA HAAPANIEMEN VOIMALAITOS  Haapaniemen voimalaitos,EPTR0000540,None,None,None,None,Finland,KUOPION ENERGIA HAAPANIEMEN VOIMALAITOS  Haapaniemen voimalaitos,EPTR,http://prtr.ec.europa.eu/,62.8796,27.6747,
,EPTR0000543,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,60.6535,24.8448,
,EPTR0000547,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.6689,27.2894,
,EPTR0000548,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.8615,28.9205,
TERMICA BOFFALORA S.R.L. GRUPPO EDISON S.P.A. - Termica Boffalora Srl - centrale termoelettrica,EPTR0005832,None,None,None,None,Italy,TERMICA BOFFALORA S.R.L. GRUPPO EDISON S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.465833,8.846389,
TERMICA COLOGNO S.R.L. GRUPPO EDISON S.P.A - Termica Cologno Srl - Centrale Termoelettrica,EPTR0005830,None,None,None,None,Italy,TERMICA COLOGNO S.R.L. GRUPPO EDISON S.P.A,EPTR,http://prtr.ec.europa.eu/,45.54,9.293611,
Ottana Energia S.r.l. - STABILIMENTO Ottana Energia S.r.l. DI OTTANA,EPTR0007060,None,None,None,None,Italy,Ottana Energia S.r.l.,EPTR,http://prtr.ec.europa.eu/,40.25,9.033333,
EDF (Centre de Production Thermique de VITRY SUR SEINE),EPTR0015278,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,48.782,2.41656,
,EPTR0015271,None,None,None,None,France,,EPTR,http://prtr.ec.europa.eu/,48.85,2.47,
Societe de Distribution de chaleur de Vitry,EPTR0015277,None,None,None,None,France,Societe de Distribution de chaleur,EPTR,http://prtr.ec.europa.eu/,48.78,2.39,
E.ON Kraftwerke GmbH  Kraftwerk Datteln,EPTR0017651,None,None,None,None,Germany,E.ON Kraftwerke GmbH,EPTR,http://prtr.ec.europa.eu/,51.629435,7.330845,
E.ON Kraftwerke GmbH  Kraftwerk Scholven,EPTR0017650,None,None,None,None,Germany,E.ON Kraftwerke GmbH,EPTR,http://prtr.ec.europa.eu/,51.597857,7.008193,
,EPTR0161660,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,59.850201,17.687472,
,EPTR0161667,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,56.033935,12.693921,
,EPTR0010973,None,None,None,None,Czech Republic,ECK Generating  s.r.o.,EPTR,http://prtr.ec.europa.eu/,50.1532569,14.12747792,
Kotelna l,EPTR0010972,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,49.8160102,18.27324684,
Energi Randers Production A/S,EPTR0009275,None,None,None,None,Denmark,Energi Randers Holding A/S,EPTR,http://prtr.ec.europa.eu/,56.491926,10.019992,
,EPTR0009277,None,None,None,None,Denmark,Energi E2,EPTR,http://prtr.ec.europa.eu/,55.603214,12.480418,
VASKILUODON VOIMA OY,EPTR0000497,None,None,None,None,Finland,VASKILUODON VOIMA OY,EPTR,http://prtr.ec.europa.eu/,63.0908,21.5539,
Foinaven FPSO,EPTR0004703,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,60.31619,4.273194,
,EPTR0000491,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.51,23.7768,
,EPTR0001953,None,None,None,None,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,EPTR,http://prtr.ec.europa.eu/,46.75,14.816667,
