PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1000724,Shimogo,Hydro,"1,000",,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000725,Okukiyotsu,Hydro,"1,000",,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000697,Shiobara,Hydro,900,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000719,Omarugawa,Hydro,900,,Pumped Storage,,,Kyusyu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000698,Kazunogawa,Hydro,800,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000705,Okuyahagi Daini,Hydro,780,,Pumped Storage,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000726,Numappara,Hydro,675,,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000699,Azumi,Hydro,623,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000716,Nabara,Hydro,620,,Pumped Storage,,,Chugoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000718,Hongawa,Hydro,615,,Pumped Storage,,,Shikoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000720,Tenzan,Hydro,600,,Pumped Storage,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000727,Okukiyotsu Daini,Hydro,600,,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000728,Okutadami,Hydro,560,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,37.152917,139.250417,,,,,,,,,,
1000721,Ohira,Hydro,500,,Pumped Storage,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000700,Kannagawa,Hydro,470,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000713,Kisenyama,Hydro,466,,Pumped Storage,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000693,Daini Numazawa,Hydro,460,,Pumped Storage,,,Tohoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000729,Tagokura,Hydro,395,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,37.31125,139.28375,,,,,,,,,,
1000730,Sakuma,Hydro,350,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000731,Ikehara,Hydro,350,,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000706,Takane Daiichi,Hydro,340,,Pumped Storage,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000714,Kurobegawa Daiyon,Hydro,335,,,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000707,Okuyahagi Daiichi,Hydro,315,,Pumped Storage,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000717,Shin Nariwagawa,Hydro,303,,Pumped Storage,,,Chugoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000708,Mazegawa Daiichi,Hydro,288,,Pumped Storage,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,35.732917,137.139583,,,,,,,,,,
1000709,Arimine Daiichi,Hydro,265,,,,,Hokuriku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000732,Tedorigawa Daiichi,Hydro,250,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000701,Midono,Hydro,245,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,36.15375,137.74625,,,,,,,,,,
1000702,Yagisawa,Hydro,240,,Pumped Storage,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000733,Nagano,Hydro,220,,Pumped Storage,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000734,Miboro,Hydro,215,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,36.137917,136.910417,,,,,,,,,,
1000691,Niikappu,Hydro,200,,Pumped Storage,,,Hokkaido,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000692,Takami,Hydro,200,,Pumped Storage,,,Hokkaido,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000735,Otori,Hydro,182,,,,,EPDC,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000722,Hitotsuse,Hydro,180,,,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000703,Shinanogawa,Hydro,177,,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1020235,Jozankei,Hydro,120,Otarunaigawa,,1989,,Hydropower and Dams,http://www.hydropower-dams.com/d/d_S&East_Asia_Map.pdf,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,Operating,Japan,,42.987083,141.15625,,,Sapporo,,,,,,,
1020019,Okuizumi,Hydro,92,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020020,Hatanagi No.2,Hydro,87,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,35.324583,138.179583,,,,,,,,,,
1020021,Yokoyama,Hydro,70,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,35.595417,136.45625,,,,,,,,,,
1020022,Oigawa,Hydro,68,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020023,Mazegawa No.2,Hydro,66,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,35.732917,137.139583,,,,,,,,,,
1020236,Tadami,Hydro,65,Tadamigawa,,1989,,,,,Dam Site,http://damsite.m78.com/data/fukusima/tadami.html,,,,,,,Operating,Japan,,37.335417,139.300417,,,Aizuwakamatsu,,,,,,,
1020024,Ikawa,Hydro,62,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,35.212083,138.224583,,,,,,,,,,
1020025,Shin-Kamiaso,Hydro,61,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020026,Yahagi No.1,Hydro,61,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,35.240417,137.39125,,,,,,,,,,
1020237,Oshirakawa,Hydro,59,Oshirakawa,,1963,,,,,Suiryoku,http://www.suiryoku.com/gallery/gifu/miboro2/miboro2.html,,,,,,,Operating,Japan,,36.14125,136.82125,,,Gifu,,,,,,,
1020027,Kawaguchi,Hydro,58,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020228,Takisato,Hydro,57,Ishikari River,,1999,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,43.443678,142.288317,,,,,,,,,,
1020028,Yasuoka,Hydro,53,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020229,Uryu,Hydro,51,Ishikari River,,1972,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,35.347807,140.373906,,,,,,,,,,
1020029,Osaka,Hydro,50,,,,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,,Japan,,,,,,,,,,,,,
1020234,Hoheiko,Hydro,50,Ishikari River,,1972,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,42.915656,141.153707,,,,,,,,,,
1020233,Okuniikappu,Hydro,44,Convergence of Niikappu and Saru River,,1963,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,42.674101,142.677939,,,,,,,,,,
1020230,Tomura,Hydro,40,Tokachi River,,1978,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,43.433088,142.884049,,,,,,,,,,
1020232,Tokachi,Hydro,40,Tokachi River,,1985,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,43.240742,142.938758,,,,,,,,,,
1020227,Nokanan,Hydro,30,Ishikari River,,1971,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,43.487917,142.219583,,,Ashibetsu,,,,,,,
1020231,Kamiiwamatsu,Hydro,30,Tokachi River,,1953-1956,,HOKKAIDO ELECTRIC POWER CO INC,,,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020085,Baypower,LNG,100,Sodegaura-shi,CCGT,2003,,TOKYO GAS BAY POWER CO LTD,,,Tokyo Gas,http://www.tokyo-gas.co.jp/IR/english/library/pdf/anual/15e09.pdf,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020081,KRGC,LNG,145,Sodegaura-shi,OCGT,1994,,KAWASAKI HEAVY INDUSTRIES,,,Kawaski,https://global.kawasaki.com/en/energy/solutions/energy_plants/ccpp.html,,,,,,,Operating,Japan,,,,NONE,,,,,,,,,
1020082,Yokosuka Plant,LNG,240,Yokohama,CCGT,2006,,TOKYO GAS YOKOSUKA POWER CO,,,Tokyo Gas,http://www.tokyo-gas.co.jp/IR/english/library/pdf/anual/15e09.pdf,,,,,,,Operating,Japan,,,,Waste,,,,,,,,,
1020071,Niigata Minato,LNG,700,Seirou-cho Kitakanbaragun,,1972-1975,,NIIGATA COOPERATIVE POWER CO,,,Tohoku Epco,http://www.tohoku-epco.co.jp/ir/report/annual_report/pdf/ar2015.pdf,,,,,,,Operating,Japan,,,,OIL,,,,,,,,,
1020070,Kawasaki CCGT,LNG,840,Kawasaki-shi,CCGT,2008,,KAWASAKI NATURAL GAS POWER GEN,,,Tokyo Gas,http://www.tokyo-gas.co.jp/IR/english/library/pdf/anual/15e09.pdf,,,,,,,Operating,Japan,,35.512059,139.762539,,,,,,,,,,
1020069,Tobata,LNG,891.75,Tobata-ku Kitakyushi-shi,,1978-2010,,TOBATA COOP THERMAL POWER CO,,,Tobata Thermal Power Company,http://www.tobata-kyoka.co.jp/000home/homepage.htm,,,,,,,Operating,Japan,,33.925004,130.846797,BFG/COG,,,,,,,,,
1020066,Ohgishima,LNG,1221,Yokohama,CCGT,2010-2016,,OHGISHIMA POWER CO LTD,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1000633,Shinagawa,Natural Gas,"1,140",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000632,Minami Yokohama,Natural Gas,"1,150",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000642,Yokkaichi,Natural Gas,"1,245",,,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000658,Yanai,Natural Gas,"1,400",,,,,Chugoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000654,Himeji Daiichi,Natural Gas,"1,442",,,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000631,Kawasaki,Natural Gas,"1,500",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000653,Himeji Daini,Natural Gas,"1,650",,,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000641,Chita Daini,Natural Gas,"1,708",,,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000651,Nanko,Natural Gas,"1,800",,,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000665,Shin Kokura,Natural Gas,"1,800",,,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000630,Goi,Natural Gas,"1,886",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000629,Higashi Ogishima,Natural Gas,"2,000",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000649,Sakaiko,Natural Gas,"2,000",,,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000664,Shin Oita,Natural Gas,"2,295",,,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000627,Chiba,Natural Gas,"2,880",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000639,Shin Nagoya,Natural Gas,"3,058",,,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000624,Sodegaura,Natural Gas,"3,600",,3117.75,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000636,Kawagoe,Natural Gas,"4,802",,51343.75,,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000617,Higashi Niigata,Natural Gas,"4,810",,54461.5,,,Tohoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000621,Futtsu,Natural Gas,"5,040",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000679,Kashiwazaki Kariwa,Nuclear,"8,212",,5 BWR 2 ABWR,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000684,Ohi,Nuclear,"4,710",,PWR reactor,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000678,Fukushima Daina,Nuclear,"4,400",,BWR,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000680,Hamaoka,Nuclear,"3,617",,"2 BWR, largest one is ABWR",,,Chubu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000687,Genkai,Nuclear,"3,478",,PWR reactor,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000683,Takahama,Nuclear,"3,392",,PWR reactor,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000676,Onagawa,Nuclear,"2,174",,BWR,,,Tohoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000686,Ikata,Nuclear,"2,022",,,,,Shikoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000674,Tomari,Nuclear,"2,000",,PWR reactor,,,Hokkaido,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000677,Fukushima Daiichi,Nuclear,"1,884",,BWR,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000688,Sendai,Nuclear,"1,780",,PWR reactor,,,Kyushu,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000681,Shika,Nuclear,"1,746",,"1 BWR, 1 ABWR (large)",,,Hokuriku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000682,Mihama,Nuclear,"1,666",,PWR reactor,,,Kansai,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000690,Tsuruga,Nuclear,"1,517",,"1 BWR, 1 PWR (large)",,,Japan Atomic Power Co.,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000685,Shimane,Nuclear,"1,280",,PWR reactor,,,Chugoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000675,Higashi-Dori,Nuclear,"1,100",,BWR,,,Tohoku,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000689,Tokai Daini,Nuclear,"1,100",,BWR,,,Japan Atomic Power Co.,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1020062,Owase Mita,Oil,875,,Sub-critical Thermal,1964-1987,,Chubu,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/resource/corporate/facilities_map_2015.pdf,,,,,,,,Japan,,34.067,136.207,,,,,,,,,,
1020079,Mishima Mill (Taio),Oil,500,Mishima,,1967-1985,,Daio Paper Company,,,Daio Paper Corporation,http://www.daio-paper.co.jp/en/company/base/index.html,,,,,,,Operating,Japan,,33.989813,133.551561,,,,,,,,,,
1020086,Kani Mill,Oil,70,Kani City,,2001,4,Daio Paper Company,,,Daio Paper Corporation,http://www.daio-paper.co.jp/en/company/base/index.html,,,,,,,Operating,Japan,,35.421108,137.022365,,,,,,,,,,
1000625,Anegasaki,Oil,"3,600",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000626,Yokohama,Oil,"3,325",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1000628,Yokosuka,Oil,"2,274",,,,,Tokyo,,,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,,,,,,,,Japan,,,,,,,,,,,,,
1020084,Hachinohe Taiheiyo,Oil,125.2,Hachinohe,,1971-2000,,TAIHEIYO (PACIFIC) METALS,,,Pacific Metals,https://www.pacific-metals.co.jp/corporate/index.html,,,,,,,Operating,Japan,,40.535323,141.501887,,,,,,,,,,
1020083,Tobata NSC,Unknown,140.5,Tobata City,,1962,,NIPPON STEEL CHEMICAL CO,,,Sekitan,http://sekitan.jp/wp-content/uploads/2014/06/list-of-Coal-Fired-Power-Plants-in-Japan.pdf,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020063,Fukuyama Recyling Power,Waste,21,,Waste Incinerator,2004,,"Fukuyama Recycle Power Co., Ltd.",,,FRPC,http://www.frpc.co.jp/gaiyou.html,,,,,,,,Japan,,34.430538,133.434443,,,,,,,,,,
1020203,Kasadori,Wind,38,Kasadori City,Onshore Wind,2010-2011,,CHUBU ELECTRIC POWER CO INC,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_releases/erel_pressreleases/__icsFiles/afieldfile/2009/10/15/1001newenergy.pdf,,,,,,,Operating,Japan,,34.70163,136.276201,,,,,,,,,,
1020204,Omaezaki,Wind,22,Omaezaki City,Onshore Wind,2011,,CHUBU ELECTRIC POWER CO INC,,,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020194,Mutsu-Ogawara,Wind,32,Mutsu City,Onshore Wind,2003,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,41.007438,141.313544,,,,,,,,,,
1020201,Iwaya Ecopower,Wind,27,Iwaya City,Onshore Wind,2002,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,36.137923,136.431318,,,,,,,,,,
1020211,Hirokawa-Hidakagawa,Wind,20,Hirokawa City,Onshore Wind,2014,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,33.987444,135.430258,,,,,,,,,,
1020218,Ikata Wind,Wind,18,Ikata City,Onshore Wind,2010,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,33.438898,132.232679,,,,,,,,,,
1020223,Hasaki,Wind,15,Hasaki City,Onshore Wind,2004,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020224,Iwata City,Wind,15,Iwata City,Onshore Wind,2009,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020179,Choshi City-2,Wind,10.5,Choshi City,Onshore Wind,2007,,ECOPOWER CO LTD,,,EcoPower,http://www.eco-power.co.jp/hatudensho_ichiran.html,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020185,Shin Izumo,Wind,78,Shin City,Onshore Wind,2009,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020187,Soya-Misaki,Wind,57,Soya City,Onshore Wind,2005,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020188,Eurus Yurikogen,Wind,51,Eurus City,Onshore Wind,2015,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020189,Noheji Eurus,Wind,50,Noheji City,Onshore Wind,2008,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020191,Takine Ojiroi,Wind,46,Takine City,Onshore Wind,2010,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020192,Kamaishi,Wind,43,,Onshore Wind,2004,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1026652,Seto Wind Farm,Wind,11,,Onshore Wind,2003,,Mitsubishi,,,Mitsubishi,http://www.mitsubishicorp.com/jp/en/pr/archive/2016/html/0000030248.html,,,,,,,,,,,,,,,,,,,,,
1020195,Iwaya Eurus,Wind,32.5,Iwaya City,Onshore Wind,2002,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020197,Kunimiyama,Wind,30,Kunimiyama City,Onshore Wind,2011,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
1020198,Nishime,Wind,30,Nishime City,Onshore Wind,2004,,EURUS ENERGY HOLDINGS CORP,,,Eurus Energy,http://eurus-energy.com/en/project/,,,,,,,Operating,Japan,,,,,,,,,,,,,
