PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1029664,Kosořín 1 Solar Power Plant,Solar,2,,PV,,,Environmental Invest,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1463,,,,,,,Operating,Czech Republic,,49.9797,16.23808,,,,,,,,,,
1029665,Chrudim Solar Power Plant,Solar,1,,PV,,,ISE,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=4854,,,,,,,Operating,Czech Republic,,49.962,15.80445,,,,,,,,,,
1029666,Morašice Solar Power Plant,Solar,1,,PV,,,FVE Klenovka,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6664,,,,,,,Operating,Czech Republic,,49.9321,15.71215,,,,,,,,,,
1029667,Klenovka Solar Power Plant,Solar,8.4,,PV,,,FVE Klenovka,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1927,,,,,,,Operating,Czech Republic,,50.0209,15.59191,,,,,,,,,,
1029668,Sudslava Solar Power Plant,Solar,2.9,,PV,,,Fotovoltaika,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1658,,,,,,,Operating,Czech Republic,,50.0347,16.29318,,,,,,,,,,
1029669,Žamberk Solar Power Plant,Solar,1.1,,PV,,,FVS Žamberk,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1983,,,,,,,Operating,Czech Republic,,50.0906,16.4822,,,,,,,,,,
1029671,Nasavrky Solar Power Plant,Solar,3,,PV,,,Easywatt,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1244,,,,,,,Operating,Czech Republic,,49.8531,15.82601,,,,,,,,,,
1029672,Vranovská Ves - ČEZ Solar Power Plant,Solar,16,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,48.9411,15.91542,,,,,,,,,,
1029673,Boletice Solar Power Plant,Solar,1.5,,PV,,,FVE Boletice spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1884,,,,,,,Operating,Czech Republic,,50.7381,14.18886,,,,,,,,,,
1029674,Libouchec Solar Power Plant,Solar,1.2,,PV,,,Lasta Sun,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7138,,,,,,,Operating,Czech Republic,,50.7618,14.0523,,,,,,,,,,
1029675,Dubí - Sluneční park Dubí Solar Power Plant,Solar,1,,PV,,,Sluneční park Dubí,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11113,,,,,,,Operating,Czech Republic,,50.6643,13.80957,,,,,,,,,,
1029676,Novosedlice Solar Power Plant,Solar,1,,PV,,,Karelita as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6855,,,,,,,Operating,Czech Republic,,50.6579,13.81158,,,,,,,,,,
1029677,Dubí - SPR Solar Power Plant,Solar,4.9,,PV,,,SPR as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11324,,,,,,,Operating,Czech Republic,,50.6664,13.79235,,,,,,,,,,
1029678,Újezdeček Solar Power Plant,Solar,1.6,,PV,,,Viamont as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12192,,,,,,,Operating,Czech Republic,,50.6507,13.7838,,,,,,,,,,
1029679,Hudcov Solar Power Plant,Solar,2,,PV,,,MC Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7966,,,,,,,Operating,Czech Republic,,50.6314,13.78062,,,,,,,,,,
1029680,Lahošť Solar Power Plant,Solar,1,,PV,,,FVE Lahošť,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1931,,,,,,,Operating,Czech Republic,,50.6209,13.76338,,,,,,,,,,
1029681,Jeníkov Solar Power Plant,Solar,5,,PV,,,Fine Decorating as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1611,,,,,,,Operating,Czech Republic,,50.6251,13.74604,,,,,,,,,,
1029682,Bžany Solar Power Plant,Solar,1.9,,PV,,,Kont Energy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6946,,,,,,,Operating,Czech Republic,,50.5945,13.88847,,,,,,,,,,
1029683,Bojanovice Solar Power Plant,Solar,1,,PV,,,Sun Yas spol,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11541,,,,,,,Operating,Czech Republic,,48.962,15.99813,,,,,,,,,,
1029684,Plenkovice Solar Power Plant,Solar,1,,PV,,,Plesolar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10257,,,,,,,Operating,Czech Republic,,48.9218,15.99431,,,,,,,,,,
1029685,Chvalatice Solar Power Plant,Solar,3.5,,PV,,,BGI Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=630,,,,,,,Operating,Czech Republic,,48.9495,15.75193,,,,,,,,,,
1029686,Vranovská Ves - Green Nature Solar Power Plant,Solar,4.4,,PV,,,BGI Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2062,,,,,,,Operating,Czech Republic,,48.9448,15.91252,,,,,,,,,,
1029687,Blížkovice - AG-Sun Solar Power Plant,Solar,3.3,,PV,,,AG-Sun,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=75,,,,,,,Operating,Czech Republic,,48.9941,15.82932,,,,,,,,,,
1029688,Blížkovice - DH Energy Solar Power Plant,Solar,1,,PV,,,DH Energy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1131,,,,,,,Operating,Czech Republic,,48.9951,15.82732,,,,,,,,,,
1029689,Štítary Solar Power Plant,Solar,2.9,,PV,,,BGI Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11165,,,,,,,Operating,Czech Republic,,48.9325,15.80887,,,,,,,,,,
1029690,Unhošť Solar Power Plant,Solar,1.6,,PV,,,Solar - efekt,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11138,,,,,,,Operating,Czech Republic,,50.0924,14.13352,,,,,,,,,,
1029691,Tuchlovice Solar Power Plant,Solar,7.7,,PV,,,FVE Tuchlovice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1967,,,,,,,Operating,Czech Republic,,50.1276,13.99279,,,,,,,,,,
1029692,Vrapice Solar Power Plant,Solar,1,,PV,,,Středočeská energetika,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11505,,,,,,,Operating,Czech Republic,,50.16,14.17468,,,,,,,,,,
1029693,Zlonín Solar Power Plant,Solar,2.2,,PV,,,Solazo,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11265,,,,,,,Operating,Czech Republic,,50.2109,14.50495,,,,,,,,,,
1029694,Páleč Solar Power Plant,Solar,1,,PV,,,FV elektrárna Páleč,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1843,,,,,,,Operating,Czech Republic,,50.3104,14.05508,,,,,,,,,,
1029695,Koprník 1 Solar Power Plant,Solar,1,,PV,,,FVE Kněžmost,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1928,,,,,,,Operating,Czech Republic,,50.472,15.00959,,,,,,,,,,
1029696,Koprník 2 Solar Power Plant,Solar,1.9,,PV,,,Artefa,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=395,,,,,,,Operating,Czech Republic,,50.4715,15.01344,,,,,,,,,,
1029697,Krupá 2 Solar Power Plant,Solar,1.1,,PV,,,ČST Energetická,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=908,,,,,,,Operating,Czech Republic,,50.1697,13.73293,,,,,,,,,,
1029698,Pavlíkov Solar Power Plant,Solar,1.3,,PV,,,GPS Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2055,,,,,,,Operating,Czech Republic,,50.058,13.74754,,,,,,,,,,
1029699,Mastířovice 1 North Solar Power Plant,Solar,4.9,,PV,,,Bello spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=607,,,,,,,Operating,Czech Republic,,50.4921,14.31119,,,,,,,,,,
1029700,Varnsdorf - Business Vision Solar Power Plant,Solar,1.5,,PV,,,Business Vision,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=786,,,,,,,Operating,Czech Republic,,50.8913,14.62836,,,,,,,,,,
1029701,Varnsdorf - TM-Solar Solar Power Plant,Solar,3.9,,PV,,,TM-Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11706,,,,,,,Operating,Czech Republic,,50.9126,14.60726,,,,,,,,,,
1029702,Tichá Solar Power Plant,Solar,1,,PV,,,Panorama FVE,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9479,,,,,,,Operating,Czech Republic,,49.5552,18.23268,,,,,,,,,,
1029703,Pržno Solar Power Plant,Solar,3,,PV,,,Mevra Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=8007,,,,,,,Operating,Czech Republic,,49.6181,18.36043,,,,,,,,,,
1029704,Slavičín B Solar Power Plant,Solar,2.1,,PV,,,Buzzing Pink Lines,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=793,,,,,,,Operating,Czech Republic,,49.0999,17.9113,,,,,,,,,,
1029705,Bojkovice 1 Solar Power Plant,Solar,0,,PV,,,,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1883,,,,,,,Operating,Czech Republic,,49.0421,17.78824,,,,,,,,,,
1029706,Blšany u Loun Solar Power Plant,Solar,1,,PV,,,Danoni LN,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1947,,,,,,,Operating,Czech Republic,,50.3435,13.84685,,,,,,,,,,
1029707,Chabařovice-Vyklice 3 Solar Power Plant,Solar,2.8,,PV,,,RAY-ON,,,Ray ON,http://ray-on.cz,,,,,,,Operating,Czech Republic,,50.6732,13.9138,,,,,,,,,,
1029708,Chabařovice-Vyklice 7 Solar Power Plant,Solar,2.3,,PV,,,RAY-ON,,,Ray ON,http://ray-on.cz,,,,,,,Operating,Czech Republic,,50.6689,13.9142,,,,,,,,,,
1029709,Letkov Solar Power Plant,Solar,10,,PV,,,Letkov Solar Plant,,,Nobility,http://www.nobility.cz,,,,,,,Operating,Czech Republic,,49.7294,13.48071,,,,,,,,,,
1029710,Havřice Solar Power Plant,Solar,2,,PV,,,Havřice Solar Plant,,,Nobility,http://www.nobility.cz,,,,,,,Operating,Czech Republic,,49.026,17.61513,,,,,,,,,,
1029711,Simirice Solar Power Plant,Solar,6.1,,PV,,,Phono Solar Technology Co Ltd,,,Phono Solar,http://www.phonosolar.com,,,,,,,Operating,Czech Republic,,50.2965,15.84547,,,,,,,,,,
1029712,Vepřek Solar Power Plant,Solar,35,,PV,,,Phono Solar Technology Co Ltd,,,Phono Solar,http://www.phonosolar.com,,,,,,,Operating,Czech Republic,,50.3173,14.32142,,,,,,,,,,
1029713,Kačice Solar Power Plant,Solar,2,,PV,,,Phono Solar Technology Co Ltd,,,Phono Solar,http://www.phonosolar.com,,,,,,,Operating,Czech Republic,,50.1587,13.99507,,,,,,,,,,
1029714,Chabařovice-Vyklice 1 Solar Power Plant,Solar,1,,PV,,,RAY-ON,,,Ray ON,http://ray-on.cz,,,,,,,Operating,Czech Republic,,50.6644,13.91931,,,,,,,,,,
1029715,Chabařovice-Vyklice 2 Solar Power Plant,Solar,4.2,,PV,,,RAY-ON,,,Ray ON,http://ray-on.cz,,,,,,,Operating,Czech Republic,,50.6644,13.91587,,,,,,,,,,
1029716,Trávní Dvůr Solar Power Plant,Solar,1.8,,PV,,,Novák Energy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9268,,,,,,,Operating,Czech Republic,,48.7949,16.42607,,,,,,,,,,
1029717,Božice Solar Power Plant,Solar,3.3,,PV,,,Iboliden as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2283,,,,,,,Operating,Czech Republic,,48.8452,16.29269,,,,,,,,,,
1029718,Velký Karlov Solar Power Plant,Solar,2.8,,PV,,,Frosinia Energo as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1829,,,,,,,Operating,Czech Republic,,48.8045,16.3202,,,,,,,,,,
1029719,Šatov Solar Power Plant,Solar,2.5,,PV,,,Allungato,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=216,,,,,,,Operating,Czech Republic,,48.7871,16.02435,,,,,,,,,,
1029720,Hodonice Solar Power Plant,Solar,1,,PV,,,Solar Energia Czech,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11231,,,,,,,Operating,Czech Republic,,48.8395,16.1745,,,,,,,,,,
1029721,Dobšice Solar Power Plant,Solar,1.9,,PV,,,Sun Yas spol,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11542,,,,,,,Operating,Czech Republic,,48.8549,16.10545,,,,,,,,,,
1029722,Suchohrdly Solar Power Plant,Solar,2.1,,PV,,,Cellesta - N,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=825,,,,,,,Operating,Czech Republic,,48.8628,16.08157,,,,,,,,,,
1029723,Únanov Solar Power Plant,Solar,1.5,,PV,,,SE - Solar as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11008,,,,,,,Operating,Czech Republic,,48.8956,16.06744,,,,,,,,,,
1029724,Přímětice Solar Power Plant,Solar,3.4,,PV,,,Goodwill Power Plant,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2051,,,,,,,Operating,Czech Republic,,48.8849,16.02655,,,,,,,,,,
1029725,Křepice Solar Power Plant,Solar,1.1,,PV,,,Ekologické zdroje,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1316,,,,,,,Operating,Czech Republic,,48.99,16.10283,,,,,,,,,,
1029726,Petkovy Solar Power Plant,Solar,3,,PV,,,Forza Sole,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1641,,,,,,,Operating,Czech Republic,,50.4182,14.91323,,,,,,,,,,
1029727,Mladá Boleslav Solar Power Plant,Solar,1,,PV,,,Ing. Bohuslav Ottomanský,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2456,,,,,,,Operating,Czech Republic,,50.4352,14.91323,,,,,,,,,,
1029728,Hleďsebská Solar Power Plant,Solar,1,,PV,,,Coriumtex Blata,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=900,,,,,,,Operating,Czech Republic,,50.3548,14.50956,,,,,,,,,,
1029729,Hostín Solar Power Plant,Solar,1.6,,PV,,,EN09,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1414,,,,,,,Operating,Czech Republic,,50.3369,14.59744,,,,,,,,,,
1029730,Benátky nad Jizerou Solar Power Plant,Solar,4.5,,PV,,,Sudero,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11525,,,,,,,Operating,Czech Republic,,50.271,14.85201,,,,,,,,,,
1029731,Vysoká Liběň Solar Power Plant,Solar,2.2,,PV,,,FVE plus - Vysoká Liběň,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1949,,,,,,,Operating,Czech Republic,,50.3332,14.64216,,,,,,,,,,
1029732,Veleliby Solar Power Plant,Solar,1.5,,PV,,,Energiepark Alpha,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1427,,,,,,,Operating,Czech Republic,,50.2115,15.03003,,,,,,,,,,
1029733,Dvory Solar Power Plant,Solar,1.6,,PV,,,Dvory,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1239,,,,,,,Operating,Czech Republic,,50.2098,15.0035,,,,,,,,,,
1029734,Zbrašín Solar Power Plant,Solar,4.4,,PV,,,PT Energetická spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10381,,,,,,,Operating,Czech Republic,,50.2991,13.77769,,,,,,,,,,
1029735,Chlumčany Solar Power Plant,Solar,2,,PV,,,LMP Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7321,,,,,,,Operating,Czech Republic,,50.3474,13.83091,,,,,,,,,,
1029736,Žákovice Solar Power Plant,Solar,1.1,,PV,,,PV Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10389,,,,,,,Operating,Czech Republic,,49.4565,17.6558,,,,,,,,,,
1029737,Rýmařov Solar Power Plant,Solar,1.1,,PV,,,Osona Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9409,,,,,,,Operating,Czech Republic,,49.9381,17.27712,,,,,,,,,,
1029738,Hrádek Solar Power Plant,Solar,1.1,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,48.7889,16.2476,,,,,,,,,,
1029739,Dolní Bousov Solar Power Plant,Solar,3.2,,PV,,,UNO NS spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11891,,,,,,,Operating,Czech Republic,,50.4402,15.14538,,,,,,,,,,
1029740,Sulkov Solar Power Plant,Solar,20,,PV,,,Sulkov Solar Power Project,,,Scatec Solar,http://www.scatecsolar.com,,,,,,,Operating,Czech Republic,,49.705,13.29624,,,,,,,,,,
1029741,Velká nad Veličkou Solar Power Plant,Solar,3.2,,PV,,,Ekoelektro,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1310,,,,,,,Operating,Czech Republic,,48.8934,17.50884,,,,,,,,,,
1029742,Micmanice Solar Power Plant,Solar,1.1,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,48.7906,16.18787,,,,,,,,,,
1029743,Protivín Solar Power Plant,Solar,3.2,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.2157,14.19751,,,,,,,,,,
1029744,Dívčice Solar Power Plant,Solar,2.8,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.1032,14.31683,,,,,,,,,,
1029745,Netolice Solar Power Plant,Solar,2.4,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.056,14.1892,,,,,,,,,,
1029746,Rozvadov 2 Solar Power Plant,Solar,1.7,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.6765,12.5921,,,,,,,,,,
1029747,Rozvadov 1 Solar Power Plant,Solar,2.3,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.6725,12.58732,,,,,,,,,,
1029748,Chropyně Solar Power Plant,Solar,1.1,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.3571,17.37952,,,,,,,,,,
1029749,Kalabousek Solar Power Plant,Solar,4,,PV,,,Paryba,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9484,,,,,,,Operating,Czech Republic,,49.9273,15.37288,,,,,,,,,,
1029750,Kutná Hora Solar Power Plant,Solar,5.6,,PV,,,EC Heat as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1246,,,,,,,Operating,Czech Republic,,49.9375,15.28062,,,,,,,,,,
1029751,Vickovice Solar Power Plant,Solar,1,,PV,,,Drinky,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1190,,,,,,,Operating,Czech Republic,,49.7933,15.27075,,,,,,,,,,
1029752,Uhlířské Janovice Solar Power Plant,Solar,2.5,,PV,,,Vavřinec UJ as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12129,,,,,,,Operating,Czech Republic,,49.8909,15.06437,,,,,,,,,,
1029753,Žíšov Solar Power Plant,Solar,2.8,,PV,,,Vavřinec Energy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12128,,,,,,,Operating,Czech Republic,,49.9092,15.06485,,,,,,,,,,
1029754,Horky Solar Power Plant,Solar,1.5,,PV,,,Sluneta FVE,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11119,,,,,,,Operating,Czech Republic,,49.8749,15.44229,,,,,,,,,,
1029755,Domašín Solar Power Plant,Solar,1.5,,PV,,,EVE Rohenice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1542,,,,,,,Operating,Czech Republic,,49.7143,14.83845,,,,,,,,,,
1029756,Kondrac Solar Power Plant,Solar,1,,PV,,,Forbes Praha,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1632,,,,,,,Operating,Czech Republic,,49.6913,14.87871,,,,,,,,,,
1029757,Trhový Štěpánov Solar Power Plant,Solar,2,,PV,,,MWE,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9200,,,,,,,Operating,Czech Republic,,49.7105,15.00511,,,,,,,,,,
1029758,Předbořice Solar Power Plant,Solar,1.5,,PV,,,SunField,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11547,,,,,,,Operating,Czech Republic,,49.609,14.83023,,,,,,,,,,
1029759,Velké Těšany Solar Power Plant,Solar,6.3,,PV,,,REN Power CZ as,,,Ren Power,http://www.renpower.eu,,,,,,,Operating,Czech Republic,,49.2539,17.39906,,,,,,,,,,
1029760,Starojická Lhota Solar Power Plant,Solar,1.1,,PV,,,REN Power CZ as,,,Ren Power,http://www.renpower.eu,,,,,,,Operating,Czech Republic,,49.5653,17.91286,,,,,,,,,,
1029761,Vimperk Solar Power Plant,Solar,2.5,,PV,,,REN Power CZ as,,,Ren Power,http://www.renpower.eu,,,,,,,Operating,Czech Republic,,49.0521,13.74049,,,,,,,,,,
1029762,Bařice Solar Power Plant,Solar,1,,PV,,,REN Power CZ as,,,Ren Power,http://www.renpower.eu,,,,,,,Operating,Czech Republic,,49.2488,17.43112,,,,,,,,,,
1029763,Hory Solar Power Plant,Solar,3.8,,PV,,,FVE Hory,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1910,,,,,,,Operating,Czech Republic,,50.2091,12.79283,,,,,,,,,,
1029764,Hostouň Solar Power Plant,Solar,2.6,,PV,,,Solarpower GmbH,,,Solar Power GMBH,http://www.solar-power-gmbh.de,,,,,,,Operating,Czech Republic,,49.5563,12.7717,,,,,,,,,,
1029765,Hustopeče Solar Power Plant,Solar,1.1,,PV,,,Powersun,,,EP Energy,http://www.epenergy.cz,,,,,,,Operating,Czech Republic,,48.9514,16.75311,,,,,,,,,,
1029766,Ladná Solar Power Plant,Solar,4,,PV,,,Greeninvest Energy,,,EP Energy,http://www.epenergy.cz,,,,,,,Operating,Czech Republic,,48.8042,16.88599,,,,,,,,,,
1029767,Kojetín Solar Power Plant,Solar,4,,PV,,,Energy 21 as,,,Energy 21,http://www.energy21.cz,,,,,,,Operating,Czech Republic,,49.3435,17.30824,,,,,,,,,,
1029768,Most Solar Power Plant,Solar,2.1,,PV,,,Ring Energy,,,EP Energy,http://www.epenergy.cz,,,,,,,Operating,Czech Republic,,50.4824,13.67833,,,,,,,,,,
1029769,Struhařov Solar Power Plant,Solar,1.7,,PV,,,JSW Solar vos,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6600,,,,,,,Operating,Czech Republic,,49.7617,14.75295,,,,,,,,,,
1029770,Krhanice Solar Power Plant,Solar,1.3,,PV,,,Solar Power Energy Eta vos,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11209,,,,,,,Operating,Czech Republic,,49.8549,14.56622,,,,,,,,,,
1029771,Rybníky Solar Power Plant,Solar,1,,PV,,,Harmonie Beta,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2172,,,,,,,Operating,Czech Republic,,49.7525,14.2006,,,,,,,,,,
1029772,Drásov - Středočeský Solar Power Plant,Solar,3.9,,PV,,,Cofely Ren,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=886,,,,,,,Operating,Czech Republic,,49.7144,14.09583,,,,,,,,,,
1029773,Příbram Solar Power Plant,Solar,1.5,,PV,,,Lucis PB,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7438,,,,,,,Operating,Czech Republic,,49.7061,13.9976,,,,,,,,,,
1029774,Jince Solar Power Plant,Solar,1.2,,PV,,,Energy Investment,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1445,,,,,,,Operating,Czech Republic,,49.794,13.97561,,,,,,,,,,
1029775,Cerhovice Solar Power Plant,Solar,1.6,,PV,,,Transiwatt,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11849,,,,,,,Operating,Czech Republic,,49.8482,13.84177,,,,,,,,,,
1029776,Žebrák Solar Power Plant,Solar,1.2,,PV,,,MZ Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9203,,,,,,,Operating,Czech Republic,,49.8686,13.90018,,,,,,,,,,
1029777,Chrášťany Solar Power Plant,Solar,3.5,,PV,,,Amesbury - R1 Chrastany,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=252,,,,,,,Operating,Czech Republic,,50.0412,14.26541,,,,,,,,,,
1029778,Nučice Solar Power Plant,Solar,2,,PV,,,Fox Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1666,,,,,,,Operating,Czech Republic,,50.0176,14.22012,,,,,,,,,,
1029779,Ochoz Solar Power Plant,Solar,3.5,,PV,,,FVK Global as,,,FVK,http://www.fvk.cz,,,,,,,Operating,Czech Republic,,49.5975,16.90641,,,,,,,,,,
1029780,Zašová Solar Power Plant,Solar,9.3,,PV,,,REN Power CZ as,,,Ren Power,http://www.renpower.eu,,,,,,,Operating,Czech Republic,,49.5653,17.91286,,,,,,,,,,
1029781,Vřesovice Solar Power Plant,Solar,3.4,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.3931,17.14416,,,,,,,,,,
1029782,Vícov Solar Power Plant,Solar,1.7,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.5975,16.90641,,,,,,,,,,
1029783,Stošíkovice na Louce Solar Power Plant,Solar,1.7,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,48.9027,16.20532,,,,,,,,,,
1029784,Jesenec Solar Power Plant,Solar,1.4,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.6043,16.86747,,,,,,,,,,
1029785,Jaroměřice nad Rokytnou Solar Power Plant,Solar,2.6,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.0926,15.87239,,,,,,,,,,
1029786,Stálky Solar Power Plant,Solar,4,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,48.879,15.69676,,,,,,,,,,
1029787,Brno-Tuřany Solar Power Plant,Solar,21.2,,PV,,,Brno Solar Park as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.1472,16.6909,,,,,,,,,,
1029788,Vladislav Solar Power Plant,Solar,1.2,,PV,,,Solar Global as,,,Solar Global,http://www.solarglobal.cz/sgfve/,,,,,,,Operating,Czech Republic,,49.2132,15.98356,,,,,,,,,,
1029789,Bojkovice 2 Solar Power Plant,Solar,4.1,,PV,,,Solar 2,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11152,,,,,,,Operating,Czech Republic,,49.0365,17.79289,,,,,,,,,,
1029790,Chvalčov Solar Power Plant,Solar,1.8,,PV,,,FVE 6,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1875,,,,,,,Operating,Czech Republic,,49.3981,17.70582,,,,,,,,,,
1029791,Březová Solar Power Plant,Solar,5,,PV,,,Kokusai CzechSol Three (3),,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6933,,,,,,,Operating,Czech Republic,,49.2563,17.79046,,,,,,,,,,
