old_id,PowerWatch ID,change?,Name,Fuel,Capacity (MW),Location,Plant Type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Municipality,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1006686,1006686,,MONTARGULL,Wind,44,,Wind,2008,,"PARQUES EOLICOS GESTINVER, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Llorac,,,,,,,
1006685,1006685,,MONTAMARA 1,Hydro,45.89,,Hydro,1974,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5401,,,,,,,,Spain,,42.575785,1.142321,,,Lladorre,,,,,,,
1006685,1006685,,MONTAMARA 2,Hydro,46.53,,Hydro,1974,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5402,,,,,,,,Spain,,42.575785,1.142321,,,Lladorre,,,,,,,
1006684,1006684,,MONCLUES,Wind,30,,Wind,2012,,"TARRACO EOLICA LES GARRIGUES, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Granadella (La),,,,,,,
1006683,1006683,,"MOLTUANDUJAR S.L. (COANSA COGENERACION DE ANDUJAR, S.A.)",Natural Gas,21.792,,CHP,1999,,MOLTUANDUJAR S.L.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Andujar,,,,,,,
1006682,1006682,,MOINSA,Natural Gas,23.8,,CHP,2005,,"FINANCIERA MADERERA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4947,,,,,,,,Spain,,,,,,Cella,,,,,,,
1006681,1006681,,MIRAVACAS,Wind,22.44,,Wind,,,"CORPORACION EOLICA CESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4490,,,,,,,,Spain,,,,,,Merindad de Valdivielso,,,,,,,
1006680,1006680,,MIRANDA 1,Hydro,17.9,,Hydro,1962,,"HIDROELECTRICA DEL CANTABRICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Belmonte de Miranda,,,,,,,
1006680,1006680,,MIRANDA 2,Hydro,17.91,,Hydro,1962,,"HIDROELECTRICA DEL CANTABRICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Belmonte de Miranda,,,,,,,
1006680,1006680,,MIRANDA 3,Hydro,17.84,,Hydro,1962,,"HIDROELECTRICA DEL CANTABRICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Belmonte de Miranda,,,,,,,
1006680,1006680,,MIRANDA 4,Hydro,18.14,,Hydro,1962,,"HIDROELECTRICA DEL CANTABRICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Belmonte de Miranda,,,,,,,
1006679,1006679,,MINERA DE SANTA MARTA,Oil,19.77,,CHP,,,"MINERA DE SANTA MARTA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Belorado,,,,,,,
1006678,1006678,,MICHELIN VALLADOLID $$,Natural Gas,46,,CHP,,,"ENERGYWORKS VIT-VALL, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Valladolid,,,,,,,
1006677,1006677,,MICHELIN ARANDA,Natural Gas,31.866,,CHP,2003,,"ENERGYWORKS ARANDA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2931,,,,,,,,Spain,,,,,,Aranda de Duero,,,,,,,
1006676,1006676,,MEQUINENZA 1,Hydro,80.59,,Hydro,1964,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5396,,,,,,,,Spain,,41.368661,0.276504,,,Mequinenza,,,,,,,
1006676,1006676,,MEQUINENZA 2,Hydro,80.59,,Hydro,1964,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5397,,,,,,,,Spain,,41.368661,0.276504,,,Mequinenza,,,,,,,
1006676,1006676,,MEQUINENZA 3,Hydro,80.59,,Hydro,1964,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5398,,,,,,,,Spain,,41.368661,0.276504,,,Mequinenza,,,,,,,
1006676,1006676,,MEQUINENZA 4,Hydro,80.59,,Hydro,1964,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5399,,,,,,,,Spain,,41.368661,0.276504,,,Mequinenza,,,,,,,
1006675,1006675,,MENUZA,Hydro,13.858,,Hydro,,,"ELECTRO METALURGICA DEL EBRO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Sastago,,,,,,,
1006675,1006675,,MENUZA,Hydro,13.858,,Hydro,,,"ELECTRO METALURGICA DEL EBRO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Sastago,,,,,,,
1006673,1006672,,MELILLA 13,Oil,11.8,,Sub-Critical Thermal,2008,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5863,,,,,,,,Spain,,,,,,Melilla,,,,,,,
1006673,1006672,,MELILLA 12,Oil,11.8,,Sub-Critical Thermal,2007,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5903,,,,,,,,Spain,,,,,,Melilla,,,,,,,
1006672,1006672,,"MELILLA 11, DIESEL 10",Oil,11.8,,Sub-Critical Thermal,2002,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5805,,,,,,,,Spain,,,,,,Melilla,,,,,,,
1006674,1006672,,"MELILLA 9, G-9",Oil,11.5,,Sub-Critical Thermal,1991,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5645,,,,,,,,Spain,,,,,,Melilla,,,,,,,
1006671,1006671,,MEIRAMA GRUPO 1,Lignite Coal,557.2,,Sub-Critical Thermal,1980,3131.807,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5624,,,,,,,,Spain,,,,,,Cerceda,,,,,,,
1006670,1006670,,MEDIANO 1,Hydro,33.5,,Hydro,1969,,"CORPORACION ACCIONA HIDRAULICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5391,,,,,,,,Spain,,,,,,Palo,,,,,,,
1006670,1006670,,MEDIANO 2,Hydro,33.47,,Hydro,1969,,"CORPORACION ACCIONA HIDRAULICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5392,,,,,,,,Spain,,,,,,Palo,,,,,,,
1006669,1006669,,MATABUEY,Wind,16.2,,Wind,2010,,"E.ON RENOVABLES, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Garcihernandez,,,,,,,
1006668,1006668,,"MARINA DE CUDEYO (COGENERACION 75,5)",Natural Gas,72.29,,Sub-Critical Thermal,2001,,"REPSOL QUIMICA, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5679,,,,,,,,Spain,,,,,,Marina de Cudeyo,,,,,,,
1006667,1006667,,MARIA LUISA,Wind,26.4,,Wind,,,"SOC.GESTORA PARQUES EOLICOS DE CYL,S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Cervera de Pisuerga,,,,,,,
1006666,1006666,,MANDEO-ZARZO,Hydro,25.6,,Hydro,,,"NAVARRO GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Irixoa,,,,,,,
1006665,1006665,,MANCHASOL-2,Solar,49.9,,CSP,2011,,"MANCHASOL-2, CENTRAL TERMOSOLAR DOS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alcazar de San Juan,,,,,,,
1006665,1006665,,MANCHASOL-1,Solar,49.9,,CSP,2010,,"MANCHASOL-1, CENTRAL TERMOSOLAR UNO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4748,,,,,,,,Spain,,,,,,Alcazar de San Juan,,,,,,,
1006664,1006664,,MALA1 (CTCC MALAGA),Natural Gas,415.509,,CCGT,2009,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5858,,,,,,,,Spain,,,,,,Malaga,,,,,,,
1006663,1006663,,MAJADAS,Solar,49.9,,CSP,2010,,TERMOSOLAR MAJADAS S.L.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Majadas,,,,,,,
1006662,1006662,,MAHON TG4,Natural Gas,50,,Sub-Critical Thermal,2008,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5856,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006655,1006655,,"MAHON 10, BURMEISTER N 2",Oil,13.6,,Sub-Critical Thermal,1991,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5655,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006660,1006655,,"MAHON 16, TURBINA DE GAS N 5",Oil,48.6,,Sub-Critical Thermal,2009,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5874,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006656,1006655,,"MAHON 11, BURMEISTER N 3",Oil,13.6,,Sub-Critical Thermal,1991,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5656,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006659,1006655,,"MAHON 14, TURBINA DE GAS N 3",Oil,39.4,,Sub-Critical Thermal,2004,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5800,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006658,1006655,,"MAHON 13, TURBINA DE GAS N 1",Oil,33.7,,Sub-Critical Thermal,1999,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5799,,,,,,,,Spain,,,,,,Ciutadella de Menorca,,,,,,,
1006657,1006655,,"MAHON 12, TURBINA DE GAS N 2",Oil,32.7,,Sub-Critical Thermal,1994,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5670,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006661,1006655,,"MAHON 9, BURMEISTER N 1",Oil,13.6,,Sub-Critical Thermal,1991,,"GAS Y ELECTRICIDAD GENERACION, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5654,,,,,,,,Spain,,,,,,Mao,,,,,,,
1006654,1006654,,LUCILLO,Wind,49.5,,Wind,,,"IDER, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4194,,,,,,,,Spain,,,,,,Lucillo,,,,,,,
1006653,1006653,,LOSAN II,Natural Gas,22.9,,CHP,,,"CIA.ENERGETICA PARA EL TABLERO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4304,,,,,,,,Spain,,,,,,Soria,,,,,,,
1006652,1006652,,LOS ZAPATEROS,Wind,49.4,,Wind,2011,,"CYL ENERGIA EOLICA, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4755,,,,,,,,Spain,,,,,,Balbases (Los),,,,,,,
1006651,1006651,,LOS PEARES GRUPO 2,Hydro,60.39,,Hydro,1954,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5594,,,,,,,,Spain,,42.463709,-7.723676,,,Carballedo,,,,,,,
1006651,1006651,,LOS PEARES GRUPO 3,Hydro,60.64,,Hydro,1955,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5595,,,,,,,,Spain,,42.463709,-7.723676,,,Carballedo,,,,,,,
1006651,1006651,,LOS PEARES GRUPO 1,Hydro,59.99,,Hydro,1953,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5593,,,,,,,,Spain,,42.463709,-7.723676,,,Carballedo,,,,,,,
1006650,1006650,,LOS OLLONES,Wind,10,,Wind,,,"PALENCIA DE ENERGIA EOLICA, AIE",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Baltanas,,,,,,,
1006649,1006649,,LOS MILANOS,Wind,49.3,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4894,,,,,,,,Spain,,,,,,Ferreras de Abajo,,,,,,,
1006648,1006648,,LOS LLANOS,Wind,38,,Wind,2011,,"PRODUCTOR REGIONAL DE ENERGIAS RENOVABLES III, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4832,,,,,,,,Spain,,,,,,Hontoria de la Cantera,,,,,,,
1006647,1006647,,LOS JOAQUINES,Waste,15,,Waste Incinerator,,,"CIDA HIDROQUIMICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Puerto Lumbreras,,,,,,,
1006644,1006642,,"LOS GUINCHOS 15 , GAS MOVIL 2",Oil,21.6,,Sub-Critical Thermal,2006,,"UNION ELECTRICA DE CANARIAS GENERACION, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5865,,,,,,,,Spain,,,,,,Brena Alta,,,,,,,
1006646,1006642,,LOS GUINCHOS 17 (DIESEL 15),Diesel,11.5,,Sub-Critical Thermal,2006,,"UNION ELECTRICA DE CANARIAS GENERACION, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5851,,,,,,,,Spain,,,,,,Brena Alta,,,,,,,
1006645,1006642,,LOS GUINCHOS 16 (DIESEL 14),Diesel,11.5,,Sub-Critical Thermal,2006,,"UNION ELECTRICA DE CANARIAS GENERACION, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5852,,,,,,,,Spain,,,,,,Brena Alta,,,,,,,
1006643,1006642,,"LOS GUINCHOS 14, DIESEL 13",Oil,11.2,,Sub-Critical Thermal,2003,,"UNION ELECTRICA DE CANARIAS GENERACION, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5819,,,,,,,,Spain,,,,,,Brena Alta,,,,,,,
1006642,1006642,,"LOS GUINCHOS 13, DIESEL 12",Oil,11.5,,Sub-Critical Thermal,2001,,"UNION ELECTRICA DE CANARIAS GENERACION, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5816,,,,,,,,Spain,,,,,,Brena Alta,,,,,,,
1006641,1006641,,LOS GAVILANES,Wind,24.75,,Wind,,,ENERGIA RENOVABLES DE LA REG. DE MURCIA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1006640,1006640,,LOS CONCEJILES,Wind,11.69,,Wind,2009,,"EOLICA SORIHUELA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Sorihuela,,,,,,,
1006639,1006639,,LOS CASTRIOS,Wind,26.4,,Wind,2006,,"CASTRIOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Espinosa de los Monteros,,,,,,,
1006638,1006638,,LOS CASTILLOS,Wind,19.8,,Wind,,,"CORPORACION EOLICA CESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4178,,,,,,,,Spain,,,,,,Rucandio,,,,,,,
1006637,1006637,,LOS CALARES,Wind,49.5,,Wind,,,"EVOLUCION 2000, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Moratalla,,,,,,,
1006636,1006636,,LOS BARRIOS,Coal,570.05,,Sub-Critical Thermal,1985,,"VIESGO GENERACION, S.L.",3821.934,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5377,,,,,,,,Spain,,,,,,Barrios (Los),,,,,,,
1006635,1006635,,LOS ATOCHARES,Wind,39.6,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4223,,,,,,,,Spain,,,,,,Caravaca de la Cruz,,,,,,,
1006634,1006634,,LOS ARDALES,Wind,31.2,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Caravaca de la Cruz,,,,,,,
1006633,1006633,,LORCA-1,Waste,15,,Waste Incinerator,,,"PROCESOS ECOLOGICOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006633,1006633,,LORCA-2,Waste,15,,Waste Incinerator,,,"PROCESOS ECOLOGICOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006633,1006633,,LORCA-2,Waste,14.94,,Waste Incinerator,,,TRATAM. AMBIENTALES SIERRA DE LA TERCIA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006633,1006633,,LORCA-II,Waste,15,,Waste Incinerator,,,"CIDA HIDROQUIMICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2047,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006631,1006631,,LORCA I,Waste,13.585,,Waste Incinerator,,,"BECOSA ENERGIAS RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006632,1006631,,LORCA II,Natural Gas,15.159,,Waste Incinerator,,,"BECOSA ENERGIAS RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006630,1006630,,"LORCA ENERCORR XXI, S.L.",Waste,14.95,,Waste Incinerator,,,"LORCA  ENERCORR XXI, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2567,,,,,,,,Spain,,,,,,Lorca,,,,,,,
1006629,1006629,,LOR RUICES,Wind,18,,Wind,,,"ENRON WIND DE ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2185,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1006628,1006628,,LOMO DE BAS,Wind,49.5,,Wind,,,"ENERGIA Y RECURSOS AMBIENTALES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2050,,,,,,,,Spain,,,,,,Aguilas,,,,,,,
1006627,1006627,,LO COLL DE SOM,Wind,19.5,,Wind,,,"PARC EOLIC COLL DE SOM, SLU(ANTT OTVENT)",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Benifallet,,,,,,,
1006626,1006626,,LLAVORSI CARDOS 1,Hydro,26.2,,Hydro,1966,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5383,,,,,,,,Spain,,,,,,Llavorsi,,,,,,,
1006626,1006626,,LLAVORSI CARDOS 2,Hydro,26.2,,Hydro,1966,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5384,,,,,,,,Spain,,,,,,Llavorsi,,,,,,,
1006625,1006625,,LITORAL DE ALMERIA GR 2,Coal,562.08,,Sub-Critical Thermal,1997,,ENDESA GENERACION S.A.,3746.427,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5376,,,,,,,,Spain,,,,,,Coaleras,,,,,,,
1006625,1006625,,LITORAL DE ALMERIA GR 1,Coal,557.51,,Sub-Critical Thermal,1984,,ENDESA GENERACION S.A.,3597.28,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5375,,,,,,,,Spain,,,,,,Coaleras,,,,,,,
1006624,1006624,,LINASA,Natural Gas,14.76,,CHP,,,"LINASA COGENERACION Y ASOCIADOS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Torres de Cotillas (Las),,,,,,,
1006623,1006623,,LES ROTES,Wind,44,,Wind,2012,,"TARRACO EOLICA LES GARRIGUES DOS, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Granadella (La),,,,,,,
1006622,1006622,,LES FORQUES,Wind,30,,Wind,2008,,"PARQUES EOLICOS GESTINVER, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Fores,,,,,,,
1006621,1006621,,LES COLLADETES I,Wind,36.63,,Wind,2000,,"ENERVENT, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4866,,,,,,,,Spain,,,,,,Perello (El),,,,,,,
1006620,1006620,,LERIDA,Hydro,11.93,,Hydro,1964,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5373,,,,,,,,Spain,,,,,,Lleida,,,,,,,
