PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1025537,Chantonnay,Solar,1.30214,Chantonnay,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6691,-1.04427,,,,,,,,,,
1025538,Saint-Paul-lès-Romans,Solar,1.30184,Saint-Paul-lès-Romans,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0584,5.12682,,,,,,,,,,
1025539,Gourbeyre,Solar,1.30171,Gourbeyre,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,15.994,-61.6864,,,,,,,,,,
1025541,Avène,Hydro,1.3,Avène,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7488,3.10466,,,,,,,,,,
1025540,Castellane,Hydro,1.3,Castellane,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.845,6.49035,,,,,,,,,,
1025542,Ornon,Hydro,1.3,Ornon,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0405,5.96513,,,,,,,,,,
1025543,Crissey,Hydro,1.3,Crissey,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.0516,5.47902,,,,,,,,,,
1025544,Mougins,Solar,1.29918,Mougins,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5959,7.00125,,,,,,,,,,
1025545,Grasse,Solar,1.29796,Grasse,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6558,6.932,,,,,,,,,,
1025546,Chambéry,Solar,1.29659,Chambéry,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.5837,5.90878,,,,,,,,,,
1025547,Touvois,Solar,1.29452,Touvois,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.9066,-1.67925,,,,,,,,,,
1025548,Apremont,Solar,1.29408,Apremont,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.7576,-1.74895,,,,,,,,,,
1025549,Mazères,Solar,1.29381,Mazères,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2309,1.67869,,,,,,,,,,
1025550,Issoire,Solar,1.29353,Issoire,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.5456,3.24503,,,,,,,,,,
1025551,Legé,Solar,1.29338,Legé,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.9006,-1.57884,,,,,,,,,,
1025552,Availles-Limouzine,Solar,1.29016,Availles-Limouzine,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1337,0.64733,,,,,,,,,,
1025553,Vertou,Solar,1.28042,Vertou,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.1602,-1.47084,,,,,,,,,,
1025554,Sainte-Maxime,Solar,1.27827,Sainte-Maxime,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3567,6.61099,,,,,,,,,,
1025555,Capesterre-Belle-Eau,Solar,1.27675,Capesterre-Belle-Eau,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.0551,-61.6119,,,,,,,,,,
1025556,Eauze,Solar,1.27649,Eauze,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.8609,0.10553,,,,,,,,,,
1025557,Neuvéglise,Solar,1.27428,Neuvéglise,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9311,2.97969,,,,,,,,,,
1025558,Rignac,Solar,1.26576,Rignac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4037,2.29286,,,,,,,,,,
1025559,Miramas,Solar,1.26438,Miramas,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5842,5.01426,,,,,,,,,,
1025561,Sonzay,Biomass,1.26,Sonzay,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.5131,0.47736,,,,,,,,,,
1025560,Allemant,Biomass,1.26,Allemant,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.4624,3.45353,,,,,,,,,,
1025562,Basse-Terre,Solar,1.25858,Basse-Terre,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.0004,-61.7288,,,,,,,,,,
1025563,Plumelin,Solar,1.25803,Plumelin,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.8823,-2.88778,,,,,,,,,,
1025564,Bordeaux,Biomass,1.253,Bordeaux,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8579,-0.57358,,,,,,,,,,
1025565,Le Morne-Rouge,Solar,1.25036,Le Morne-Rouge,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,14.769,-61.1203,,,,,,,,,,
1025568,Le Travet,Hydro,1.25,Le Travet,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.8103,2.32714,,,,,,,,,,
1025566,Sainte-Marie,Wind,1.25,Sainte-Marie,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6934,-2.01377,,,,,,,,,,
1025567,Marquette-lez-Lille,Biomass,1.25,Marquette-lez-Lille,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.6744,3.06035,,,,,,,,,,
1025569,Saint-Herblain,Solar,1.24867,Saint-Herblain,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.2247,-1.63426,,,,,,,,,,
1025570,Clisson,Solar,1.24823,Clisson,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.097,-1.27155,,,,,,,,,,
1025571,Cancon,Solar,1.24605,Cancon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5473,0.62798,,,,,,,,,,
1025572,Sébrazac,Hydro,1.246,Sébrazac,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.537,2.65553,,,,,,,,,,
1025573,La Teste-de-Buch,Solar,1.24445,La Teste-de-Buch,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5562,-1.17512,,,,,,,,,,
1025574,Vèze,Hydro,1.241,Vèze,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.2787,2.97713,,,,,,,,,,
1025575,Meilhards,Solar,1.24008,Meilhards,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.547,1.63623,,,,,,,,,,
1025576,La Bastide-du-Salat,Hydro,1.24,La Bastide-du-Salat,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0609,0.99981,,,,,,,,,,
1025577,Montoir-de-Bretagne,Solar,1.23978,Montoir-de-Bretagne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3192,-2.14555,,,,,,,,,,
1025578,La Bastide-de-Bousignac,Solar,1.23905,La Bastide-de-Bousignac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0582,1.88456,,,,,,,,,,
1025579,Cannes,Solar,1.23791,Cannes,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5528,7.00289,,,,,,,,,,
1025580,La Crau,Solar,1.23701,La Crau,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1636,6.09295,,,,,,,,,,
1025581,Saint-Claude,Solar,1.23656,Saint-Claude,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.0334,-61.6901,,,,,,,,,,
1025582,Poey-d'Oloron,Hydro,1.236,Poey-d'Oloron,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2471,-0.66334,,,,,,,,,,
1025583,Venelles,Solar,1.23528,Venelles,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5932,5.4906,,,,,,,,,,
1025584,Luçon,Solar,1.23287,Luçon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.4512,-1.16425,,,,,,,,,,
1025585,Mourjou,Solar,1.23194,Mourjou,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.697,2.31658,,,,,,,,,,
1025586,Montmorillon,Solar,1.23061,Montmorillon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.4264,0.89555,,,,,,,,,,
1025587,Lathus-Saint-Rémy,Solar,1.22979,Lathus-Saint-Rémy,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.3208,0.94373,,,,,,,,,,
1025588,Arette,Hydro,1.228,Arette,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0403,-0.73614,,,,,,,,,,
1025589,Saint-Nazaire,Solar,1.22784,Saint-Nazaire,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.2802,-2.25106,,,,,,,,,,
1025590,Ghisonaccia,Solar,1.2234,Ghisonaccia,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.0438,9.42255,,,,,,,,,,
1025591,Saint-Florent-le-Vieil,Solar,1.22079,Saint-Florent-le-Vieil,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3443,-1.00323,,,,,,,,,,
1025592,Sans-Vallois,Solar,1.2196,Sans-Vallois,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.1612,6.10392,,,,,,,,,,
1025593,La Roche-des-Arnauds,Solar,1.21921,La Roche-des-Arnauds,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5839,5.95993,,,,,,,,,,
1025594,La Chapelle-sur-Erdre,Solar,1.21898,La Chapelle-sur-Erdre,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.303,-1.56014,,,,,,,,,,
1025595,Servas,Solar,1.21786,Servas,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.1564,4.19245,,,,,,,,,,
1025596,Boussac,Solar,1.21546,Boussac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2959,2.37712,,,,,,,,,,
1025597,Isigny-le-Buat,Biomass,1.215,Isigny-le-Buat,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6213,-1.18276,,,,,,,,,,
1025598,Petit-Bourg,Solar,1.2119,Petit-Bourg,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.1715,-61.6577,,,,,,,,,,
1025599,Porta,Hydro,1.208,Porta,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.5158,1.79179,,,,,,,,,,
1025600,Uhlwiller,Solar,1.20602,Uhlwiller,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8196,7.6745,,,,,,,,,,
1025601,Marmande,Solar,1.2046,Marmande,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5051,0.17232,,,,,,,,,,
1025602,Saint-Priest,Solar,1.20315,Saint-Priest,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.7016,4.949,,,,,,,,,,
1025603,Flavin,Solar,1.2025,Flavin,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2881,2.62166,,,,,,,,,,
1025604,Yvré-l'Évêque,Solar,1.20213,Yvré-l'Évêque,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.0236,0.28133,,,,,,,,,,
1025605,Talairan,Solar,1.20083,Talairan,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0302,2.66966,,,,,,,,,,
1025619,Lourdes,Hydro,1.2,Lourdes,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1074,-0.07696,,,,,,,,,,
1025611,Lescure-Jaoul,Hydro,1.2,Lescure-Jaoul,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.2255,2.14724,,,,,,,,,,
1025609,Vallon-Pont-d'Arc,Hydro,1.2,Vallon-Pont-d'Arc,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4003,4.40555,,,,,,,,,,
1025614,Romeyer,Hydro,1.2,Romeyer,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7926,5.43586,,,,,,,,,,
1025608,Saint-Clément,Wind,1.2,Saint-Clément,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9504,4.26071,,,,,,,,,,
1025617,Miribel-Lanchâtre,Hydro,1.2,Miribel-Lanchâtre,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9731,5.6106,,,,,,,,,,
1025612,Clérac,Biomass,1.2,Clérac,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.171,-0.23465,,,,,,,,,,
1025616,Barraux,Hydro,1.2,Barraux,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.4357,5.98059,,,,,,,,,,
1025613,Peyrissac,Hydro,1.2,Peyrissac,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.506,1.69488,,,,,,,,,,
1025620,Tours-en-Savoie,Hydro,1.2,Tours-en-Savoie,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.6665,6.46175,,,,,,,,,,
1025618,Saint-Hilaire-la-Croix,Wind,1.2,Saint-Hilaire-la-Croix,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.0401,3.04537,,,,,,,,,,
1025607,Saulzet,Wind,1.2,Saulzet,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1373,3.2207,,,,,,,,,,
1025606,Chézy,Biomass,1.2,Chézy,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6124,3.45901,,,,,,,,,,
1025615,Dinéault,Wind,1.2,Dinéault,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.2166,-4.16743,,,,,,,,,,
1025610,Revin,Hydro,1.2,Revin,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9343,4.6924,,,,,,,,,,
1025621,Saint-Marcel-lès-Valence,Solar,1.19855,Saint-Marcel-lès-Valence,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9724,4.95115,,,,,,,,,,
1025622,Saint-Médard-en-Jalles,Solar,1.19683,Saint-Médard-en-Jalles,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8833,-0.78428,,,,,,,,,,
1025623,Guénin,Solar,1.19381,Guénin,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9053,-2.96685,,,,,,,,,,
1025624,Challans,Solar,1.19364,Challans,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8356,-1.83974,,,,,,,,,,
1025625,Courtisols,Solar,1.19304,Courtisols,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9774,4.51914,,,,,,,,,,
1025626,Champagné-les-Marais,Solar,1.18709,Champagné-les-Marais,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.3739,-1.13374,,,,,,,,,,
1025627,Munster,Hydro,1.185,Munster,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.045,7.14214,,,,,,,,,,
1025628,Le Marin,Solar,1.18115,Le Marin,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,14.4839,-60.8575,,,,,,,,,,
1025629,Crampagna,Hydro,1.18,Crampagna,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0287,1.58897,,,,,,,,,,
1025630,Plessé,Solar,1.17782,Plessé,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.5556,-1.89019,,,,,,,,,,
1025631,Aiguillon,Hydro,1.177,Aiguillon,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.3009,0.35771,,,,,,,,,,
1025632,Menomblet,Solar,1.17687,Menomblet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.7301,-0.72864,,,,,,,,,,
1025633,Prunet,Solar,1.17117,Prunet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.823,2.47593,,,,,,,,,,
1025634,Juvignac,Solar,1.16795,Juvignac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6245,3.79627,,,,,,,,,,
1025635,Chagny,Biomass,1.165,Chagny,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8989,4.77474,,,,,,,,,,
1025637,Prats-de-Mollo-la-Preste,Hydro,1.16,Prats-de-Mollo-la-Preste,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.4199,2.44086,,,,,,,,,,
1025636,Limoux,Hydro,1.16,Limoux,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0496,2.23931,,,,,,,,,,
1025638,Bonneuil-Matours,Hydro,1.16,Bonneuil-Matours,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6795,0.56616,,,,,,,,,,
1025639,Agde,Solar,1.15956,Agde,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3094,3.48455,,,,,,,,,,
1025640,Sainte-Hermine,Solar,1.15772,Sainte-Hermine,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.5571,-1.07226,,,,,,,,,,
1025641,Morainville,Solar,1.155,Morainville,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3802,1.83386,,,,,,,,,,
1025642,Châtellerault,Solar,1.15396,Châtellerault,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8153,0.55265,,,,,,,,,,
1025643,Saint-Gaudens,Solar,1.15319,Saint-Gaudens,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1196,0.72676,,,,,,,,,,
1025644,Libourne,Solar,1.15303,Libourne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9131,-0.23449,,,,,,,,,,
1025645,Saint-Privat-des-Vieux,Solar,1.15219,Saint-Privat-des-Vieux,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.1423,4.13054,,,,,,,,,,
1025646,Persac,Hydro,1.152,Persac,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.3411,0.73123,,,,,,,,,,
1025647,Quistinic,Hydro,1.15,Quistinic,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9093,-3.12711,,,,,,,,,,
1025648,Épinal,Hydro,1.15,Épinal,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.163,6.47953,,,,,,,,,,
1025649,Vars,Solar,1.14956,Vars,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.7563,0.13612,,,,,,,,,,
1025650,Les Brouzils,Solar,1.14824,Les Brouzils,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8854,-1.3319,,,,,,,,,,
1025651,Arudy,Hydro,1.148,Arudy,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1005,-0.47459,,,,,,,,,,
1025652,La Pommeraye,Solar,1.14545,La Pommeraye,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3429,-0.86976,,,,,,,,,,
1025653,Selongey,Solar,1.14372,Selongey,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.5949,5.19948,,,,,,,,,,
1025654,Trets,Solar,1.14191,Trets,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4378,5.7002,,,,,,,,,,
1025655,Saint-Étienne-aux-Clos,Solar,1.13794,Saint-Étienne-aux-Clos,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.5665,2.4492,,,,,,,,,,
1025656,Tarbes,Solar,1.13639,Tarbes,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2348,0.06571,,,,,,,,,,
1025657,Magnien,Solar,1.13625,Magnien,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.1085,4.43359,,,,,,,,,,
1025658,Curières,Solar,1.13499,Curières,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.6495,2.89236,,,,,,,,,,
1025659,Villefranche-de-Rouergue,Hydro,1.134,Villefranche-de-Rouergue,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.3499,2.03109,,,,,,,,,,
1025660,La Ville-Dieu-du-Temple,Solar,1.13183,La Ville-Dieu-du-Temple,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0429,1.22106,,,,,,,,,,
1025661,Saint-Martin-de-Valgalgues,Solar,1.13153,Saint-Martin-de-Valgalgues,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.166,4.0744,,,,,,,,,,
1025662,Meyreuil,Solar,1.13085,Meyreuil,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4909,5.50023,,,,,,,,,,
